A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,class
1.0,20.75,10.335000038146973,0.0,0.0,2.0,1.0,0.3350000083446502,0.0,0.0,1.0,0.0,0.0,80.0,50.0,0.0
0.0,19.170000076293945,9.5,0.0,0.0,9.0,0.0,1.5,0.0,1.0,0.0,1.0,0.0,120.0,2206.0,0.0
1.0,47.41999816894531,8.0,0.0,0.0,11.0,2.0,6.5,0.0,0.0,6.0,1.0,0.0,375.0,51100.0,0.0
0.0,32.66999816894531,9.0,1.0,1.0,9.0,1.0,5.25,0.0,1.0,0.0,0.0,0.0,154.0,0.0,0.0
0.0,28.32999992370605,5.0,0.0,0.0,9.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0
1.0,46.66999816894531,0.4600000083446502,0.0,0.0,2.0,1.0,0.4149999916553497,0.0,0.0,11.0,0.0,0.0,440.0,6.0,0.0
1.0,27.420000076293945,14.5,0.0,0.0,10.0,1.0,3.0850000381469727,0.0,0.0,1.0,1.0,0.0,120.0,11.0,0.0
1.0,22.920000076293945,11.585000038146973,0.0,0.0,2.0,0.0,0.0399999991059303,0.0,1.0,0.0,1.0,0.0,80.0,1349.0,0.0
0.0,25.0,12.5,0.0,0.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0
0.0,55.91999816894531,11.5,0.0,0.0,13.0,7.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,8851.0,0.0
0.0,32.08000183105469,4.0,0.0,0.0,6.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,360.0,0.0,0.0
0.0,39.16999816894531,1.625,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,1.0,0.0,186.0,4700.0,0.0
0.0,25.0,11.25,0.0,0.0,0.0,0.0,2.5,0.0,0.0,17.0,1.0,0.0,200.0,1208.0,0.0
0.0,28.920000076293945,15.0,0.0,0.0,0.0,1.0,5.335000038146973,0.0,0.0,11.0,1.0,0.0,0.0,2283.0,0.0
0.0,22.82999992370605,3.0,0.0,0.0,6.0,0.0,1.2899999618530271,0.0,0.0,1.0,1.0,0.0,260.0,800.0,0.0
0.0,39.16999816894531,1.7100000381469729,0.0,0.0,10.0,0.0,0.125,0.0,0.0,5.0,0.0,0.0,480.0,0.0,0.0
0.0,24.32999992370605,6.625,1.0,1.0,1.0,0.0,5.5,0.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0
0.0,38.16999816894531,10.125,0.0,0.0,10.0,0.0,2.5,0.0,0.0,6.0,1.0,0.0,520.0,196.0,0.0
0.0,30.82999992370605,0.0,0.0,0.0,9.0,0.0,1.25,0.0,0.0,1.0,1.0,0.0,202.0,0.0,0.0
1.0,58.66999816894531,4.460000038146973,0.0,0.0,8.0,1.0,3.039999961853028,0.0,0.0,6.0,1.0,0.0,43.0,560.0,0.0
0.8102240743836772,63.339193113363,13.102240743836772,0.0,0.0,8.91246481822045,4.051120371918386,0.9488796280816142,0.0,0.0,12.67156852068574,1.0,0.0,0.0,3316.979687133324,0.0
0.0,20.420000076293945,1.8350000381469729,0.0,0.0,0.0,0.0,2.25,0.0,0.0,1.0,1.0,0.0,100.0,150.0,0.0
1.0,50.08000183105469,12.539999961853027,0.0,0.0,12.0,0.0,2.289999961853028,0.0,0.0,3.0,0.0,0.0,156.0,0.0,0.0
0.0,48.58000183105469,0.2049999982118606,1.0,1.0,5.0,0.0,0.25,0.0,0.0,11.0,1.0,0.0,380.0,2732.0,0.0
0.0,34.91999816894531,2.5,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,239.0,200.0,0.0
0.0,20.5,10.0,1.0,1.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,2.0,40.0,0.0,0.0
1.0,64.08000183105469,0.1650000065565109,0.0,0.0,13.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,232.0,100.0,0.0
0.0,31.32999992370605,19.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,1.0,0.0,0.0,5000.0,0.0
0.0,27.82999992370605,1.5,0.0,0.0,9.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,434.0,35.0,0.0
0.0,59.5,2.75,0.0,0.0,9.0,0.0,1.75,0.0,0.0,5.0,0.0,0.0,60.0,58.0,0.0
0.0,23.07999992370605,2.5,0.0,0.0,0.0,0.0,1.0850000381469729,0.0,0.0,11.0,0.0,0.0,60.0,2184.0,0.0
0.0,53.91999816894531,9.625,0.0,0.0,11.0,0.0,8.664999961853027,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
0.0,56.0,12.5,0.0,0.0,5.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,24.0,2028.0,0.0
1.0,25.170000076293945,2.875,0.0,0.0,10.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,360.0,0.0,0.0
0.2840250059202085,22.537106198866937,7.517737437837811,0.0,0.0,0.0,0.0,2.1479249822393744,0.2840250059202085,1.0,0.0,0.2840250059202085,0.2840250059202085,0.0,0.0,0.0
0.0,58.68833495047198,1.7073095223447845,0.0,0.0,8.341448075990725,0.0,0.4130968141171736,0.0,1.0,0.0,0.085362018997681,0.170724037995362,257.4391394300696,0.0,0.0
0.1654377455053304,37.09042405009264,4.338249017978678,0.0,0.0,0.4963132365159912,2.0,2.4586405636236672,0.0,0.1654377455053304,5.007373526968017,0.8345622544946696,0.0,0.0,355.91567105114285,0.0
0.0,35.67261432932192,1.3326574625770546,1.0,1.0,4.322519401232874,0.3322519401232874,1.014912167122944,0.6677480598767126,1.0,0.0,0.0,0.0,418.3744262753151,0.0,0.0
0.0,40.778717508160845,3.331271109812622,0.0,0.0,8.165635554906311,0.8343644450936889,6.828177774531556,0.0,0.1656355549063111,9.178008896030578,0.8343644450936889,0.0,78.34364445093689,0.0,0.0
1.0,32.46143401608863,5.2866068025154185,0.0,0.0,10.102184367045918,0.0,4.27725842688828,0.0,0.7007281223486392,2.0949031435595256,0.2992718776513607,0.0,38.60607221702554,3777.640994905039,0.0
0.3044993605756728,26.174144474061748,4.18850921568156,0.0,0.0,7.173003836545963,0.6089987211513457,7.802756713955435,0.0,0.6955006394243272,1.2179974423026914,0.3044993605756728,0.6089987211513457,73.04499360575673,0.0,0.0
1.0,54.858796833575866,15.771252492430555,0.0481573700146199,0.0481573700146199,4.28894422008772,6.7110557799122805,0.0361180275109649,0.0,0.0,14.47026892983918,1.0,0.0,0.0,250.56364538108187,0.0
0.0,47.40225509904878,7.628467125673757,0.392232920581713,0.392232920581713,5.392232920581713,1.392232920581713,4.877825951818881,0.0,0.607767079418287,0.392232920581713,0.0,0.0,124.41162766891853,2017.017478223712,0.0
0.0,28.75926247283159,1.4634187326497938,0.0,0.0,6.073162534700412,0.7317093663248969,3.382932774924577,0.0,0.0,1.731709366324897,0.2682906336751031,0.0,186.6341033071772,0.0,0.0
0.0,24.82533369994489,0.8215434320178154,0.0,0.0,3.4068304441943056,0.0,2.005512283314573,0.0,0.3406830444194305,3.296584777902847,0.3406830444194305,0.0,405.82792101827,659.3385260022512,0.0
0.0,35.07348613026704,14.77337604734885,0.0,0.0,2.835974371590691,0.0,6.763668802367443,0.0,0.0,15.05467520946977,1.0,0.0,113.43897486362762,4814.24367866081,0.0
0.7031005320419698,45.18969491450908,2.7071719407586743,0.0,0.0,2.1093015961259094,1.7031005320419697,2.3613373004842613,0.0,0.7031005320419698,3.265894147538333,0.0,0.0,0.0,295.2496085126715,0.0
0.0,19.161923150155893,3.896133948538475,0.0,0.0,3.689503254013991,0.0,1.5,0.0,0.0,1.6552483729930043,1.0,0.0,133.79006508027982,277.2463926175383,0.0
0.1214174202366086,30.546888939105315,1.4170532075493671,0.0,0.0,9.757165159526783,0.0,1.4867718134427337,0.0,0.0,7.878582579763392,0.1214174202366086,0.0,281.8733688788301,3285.993225132192,0.0
0.1087624650602614,54.56601618108543,7.756052801807419,0.0,0.0,0.4350498602410457,1.6525747903615686,2.339498529216814,0.0,0.0,11.435049860241046,0.1087624650602614,0.0,0.0,279.97578879277035,0.0
0.0,23.403708282708976,3.1928689009954,0.0,0.0,0.0,0.0554295120796319,1.3205754644854082,0.0,0.0,11.0,0.0554295120796319,0.0,56.67422927522208,2189.4875216958835,0.0
0.0,28.16883713694435,3.3435916542797703,0.6312816691440459,0.6312816691440459,6.418971684008321,0.0,1.3889754098538738,0.0,0.6312816691440459,2.9497466468476325,0.368718330855954,0.0,285.8102831599168,1114.7769746655538,0.0
0.9158363983024668,31.348369259219293,6.3737545974537,0.0,0.0,0.0,1.831672796604933,4.084163601697533,0.0,0.0,7.0,0.0841636016975332,0.0,0.0,3065.0,0.0
0.107607264840682,17.63450908105085,20.43969465981011,1.784785470318636,1.784785470318636,12.46196367579659,7.139141881274544,0.2916156918231398,0.8923927351593179,0.8923927351593179,0.5380363242034103,0.107607264840682,0.8923927351593179,401.5767308216931,92115.18527606386,0.0
0.5572288624869921,29.652078601655703,8.38359898745232,0.0,0.0,0.8855422750260158,1.0,6.442771137513008,0.0,0.5572288624869921,3.542169100104063,1.0,0.0,331.1445772497398,0.0,0.0
0.0,24.527659116704456,1.4972575234889796,0.0,0.0,1.0530159320943098,0.0,0.7472486534829954,0.117001770232701,1.0,0.0,0.8829982297672989,1.7659964595345978,298.829982297673,0.7020106213962065,0.0
0.16110554180414,44.89417157651114,23.37969707197236,0.0,0.0,9.16110554180414,0.16110554180414,1.965075904454216,0.0,0.0,2.67778891639172,1.0,0.0,120.0,13.51668337458758,0.0
0.662804842833816,21.619036642926822,5.739710651975245,0.0,0.0,11.325609685667631,0.337195157166184,0.1816219682309791,0.0,0.662804842833816,0.337195157166184,1.0,0.0,100.0,0.0,0.0
0.0,40.32379753741351,7.451481758673122,0.4245444763632228,0.4245444763632228,11.30182209454711,4.02818866545744,9.250416423089508,0.0,0.0,6.754555236367772,0.0,0.0,51.227223818161136,300.0,0.0
0.0,47.87241891576415,9.559980374384924,0.5840570419924518,0.5840570419924518,9.415942958007548,0.4159429580075482,7.32864661422364,0.0,0.0,4.327543664060386,0.5840570419924518,0.0,29.20285209962259,1109.2186668525885,0.0
0.3715809761859144,21.615002871247885,0.1857904880929572,0.6284190238140855,0.6284190238140855,3.7705141428845135,1.6284190238140854,0.3251333541626751,0.6284190238140855,1.0,0.0,0.0,1.256838047628171,496.6557712143268,0.6284190238140855,0.0
0.0,18.59985483585322,0.9745595080873206,0.3738238091629648,0.3738238091629648,0.0,0.3738238091629648,0.9913816080201472,0.6261761908370351,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,37.11597496131105,5.227882765351184,0.0,0.0,3.2429622868201147,0.8446297141474857,8.704988661492386,0.0,0.0,11.980186283917314,0.0,0.0,398.37851885659,3.107405717050288,0.0
0.3950651815538872,21.522958077997234,7.839478547568902,0.0,0.0,4.370391089323324,0.0,0.4674674247937985,0.0,0.6049348184461127,1.1851955446616618,1.0,0.0,100.0,2.3703910893233235,0.0
0.0,28.71718402005973,2.0211516999761105,1.0,1.0,10.715764432626584,0.0,1.035098153072257,0.0,0.0,2.5719214775421944,0.5719214775421945,0.0,165.75371820337557,1000.0,0.0
0.3543459622518986,50.4651250369893,8.576135938217154,0.0,0.0,9.936962113244304,0.0,8.207893684065304,0.0,0.0,4.291308075496203,0.6456540377481014,0.0,0.0,0.0,0.0
0.6145954382725128,46.932825623991576,11.489740697542668,0.0,0.0,5.687572629635077,0.0,7.0014276720773205,0.0,0.6145954382725128,2.6978319320924102,0.3854045617274871,0.0,12.90650420372277,9211.31322483034,0.0
0.0,27.318441999660017,0.468169060919843,0.0,0.0,2.8254647512641258,1.8254647512641256,0.9599438680473096,0.0,0.8254647512641256,0.5236057462076236,0.0,0.0,0.0,0.0,0.0
0.4226768943449557,46.39701627530637,2.872576283236193,0.4226768943449557,0.4226768943449557,9.422676894344956,0.4226768943449557,2.083914730408672,0.0,0.0,3.309292422620177,0.4226768943449557,0.0,64.22676894344956,33.484740127992566,0.0
0.773256387306404,35.24347596237007,5.035236261796645,0.0,0.0,2.2674361269359604,1.773256387306404,3.102095293530635,0.0,0.226743612693596,5.412794711144828,0.226743612693596,0.0,0.0,3050.2616651749163,0.0
0.0,33.44797712258344,1.420451223015412,0.0,0.0,4.187573702894919,0.4187573702894919,1.1792355538581976,0.0,0.4187573702894919,6.3936689268155895,0.4187573702894919,0.0,116.24852594210162,3000.0,0.0
0.0,30.685859337007056,4.829942776164488,0.0,0.0,9.0,0.0,10.300875857565115,0.0,0.9244190116286612,0.377904941856694,0.0,0.0,69.24419011628662,4.3836973255376535,0.0
0.4849077657572829,27.03368090061191,9.220304599012149,0.0,0.0,5.879262126058263,0.4849077657572829,3.705686141111028,0.0,0.0,1.0,0.4849077657572829,0.0,120.0,5.333985423330112,0.0
0.0,28.283487101234822,13.637600688295665,0.0,0.0,0.0,0.891008055063653,4.871784272167498,0.0,0.0,11.0,0.891008055063653,0.0,6.539516696180819,2272.2097974513017,0.0
1.0,26.943940489409595,13.832059266095891,0.0,0.0,9.757112460398506,0.8785562301992532,3.742618046985304,0.0,0.0,1.4857750792029871,0.8785562301992532,0.0,120.0,9.664118532191786,0.0
0.0,42.51864799381162,2.949715108615446,0.0355370266715082,0.0355370266715082,8.03553702667151,0.9644629733284916,5.896409568608183,0.0,0.0,10.822314866642458,1.0,0.0,80.0,0.0,0.0
1.0,32.40089297816799,10.410903392172356,0.0,0.0,1.955811209634024,0.0,1.5416067477420257,0.0,0.2444764012042529,0.755523598795747,0.755523598795747,0.0,221.955811209634,14.354948377119191,0.0
0.2918922035537211,45.44962690587739,5.904539915885213,0.0,0.0,10.832431185785117,1.7081077964462787,3.3657295752304845,0.0,0.0,2.459461017768606,1.0,0.0,12.55136475281001,517.5135322132232,0.0
0.0,39.29737315742948,1.0652430297939517,0.0,0.0,1.2403888905949387,0.7596111094050613,6.652182742637522,0.0,0.0,8.216305539348081,0.3798055547025306,0.0,322.50111155468403,36706.80558541143,0.0
1.0,46.62244126018126,4.069980444026282,0.0,0.0,12.54059053435212,3.7841337404648447,0.6500643763666688,0.0,0.4594094656478793,0.5405905343521207,1.0,0.0,198.92251847335268,122.97047328239395,0.0
0.0,41.16999816894531,4.039999961853027,0.0,0.0,2.0,1.0,7.0,0.0,0.0,8.0,1.0,0.0,320.0,0.0,0.0
1.0,36.75,5.125,0.0,0.0,11.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4000.0,0.0
0.0,17.5,22.0,2.0,2.0,13.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,450.0,100000.0,0.0
0.0,27.25,1.6649999618530271,0.0,0.0,2.0,1.0,5.085000038146973,0.0,0.0,9.0,1.0,0.0,399.0,827.0,0.0
0.0,25.670000076293945,12.5,0.0,0.0,2.0,0.0,1.2100000381469729,0.0,0.0,67.0,0.0,0.0,140.0,258.0,0.0
0.0,54.41999816894531,0.5,1.0,1.0,5.0,1.0,3.9600000381469727,0.0,1.0,0.0,1.0,0.0,180.0,314.0,0.0
0.0,42.0,9.789999961853027,0.0,0.0,10.0,1.0,7.960000038146973,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
0.0,33.5,1.75,0.0,0.0,10.0,1.0,4.5,0.0,0.0,4.0,0.0,0.0,253.0,857.0,0.0
0.0,20.170000076293945,8.170000076293945,0.0,0.0,12.0,0.0,1.9600000381469729,0.0,0.0,14.0,1.0,0.0,60.0,158.0,0.0
0.0,23.25,1.5,0.0,0.0,8.0,0.0,2.375,0.0,0.0,3.0,0.0,0.0,0.0,582.0,0.0
1.0,24.5,0.5,0.0,0.0,8.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0,280.0,824.0,0.0
1.0,49.83000183105469,13.585000038146973,0.0,0.0,5.0,1.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.25,4.0,0.0,0.0,0.0,2.0,0.25,0.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0
1.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,456.0,0.0
0.0,32.66999816894531,5.5,0.0,0.0,8.0,1.0,5.5,0.0,0.0,12.0,0.0,0.0,408.0,1000.0,0.0
0.0,20.420000076293945,7.5,0.0,0.0,5.0,0.0,1.5,0.0,0.0,1.0,1.0,0.0,160.0,234.0,0.0
1.0,26.920000076293945,13.5,0.0,0.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,5000.0,0.0
1.0,44.33000183105469,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,23.420000076293945,0.7900000214576721,1.0,1.0,8.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,80.0,400.0,0.0
0.0,19.170000076293945,0.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,500.0,1.0,0.0
1.0,28.170000076293945,0.375,0.0,0.0,8.0,0.0,0.5849999785423279,0.0,0.0,4.0,1.0,0.0,80.0,0.0,0.0
0.0,18.5,2.0,0.0,0.0,3.0,0.0,1.5,0.0,0.0,2.0,1.0,0.0,120.0,300.0,0.0
0.0,28.25,0.875,0.0,0.0,6.0,0.0,0.959999978542328,0.0,0.0,3.0,0.0,0.0,396.0,0.0,0.0
0.0,21.479006628241955,9.000276811555185,0.0,0.0,7.666851207703457,0.0,1.8889042673086212,0.0,0.0,1.2221914653827572,1.0,0.0,88.88765861531029,282.88821223842064,0.0
0.0,20.267906475170868,2.145968850488272,0.0,0.0,3.722583601302057,0.0,1.4646019002326265,0.0,0.0,2.5182775991319617,0.6204306002170096,0.0,294.92038478003514,758.2473660238711,0.0
0.291883904818486,44.285451509184135,10.897699402908156,0.0,0.0,8.54058047590757,1.0,8.117617335614467,0.0,0.291883904818486,5.664928761452112,0.708116095181514,0.0,0.0,0.0,0.0
0.0,22.120421283266083,11.00463547636485,0.0,0.0,2.2966704873503936,0.0370838109187992,0.6573978397330374,0.0,0.9629161890812008,0.0370838109187992,1.0,0.0,100.0,0.0,0.0
0.0,40.93697905911262,0.9134276721465536,0.0,0.0,0.9974843125678056,1.0025156874321943,8.286930557393166,0.0,0.0,10.523899030605849,0.5012578437160973,0.0,259.3459212676294,32455.975469936595,0.0
0.0,60.08000183105469,14.5,0.0,0.0,13.0,7.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,1000.0,0.0
0.0,31.670000076293945,0.8299999833106995,0.0,0.0,10.0,0.0,1.3350000381469729,0.0,0.0,8.0,0.0,0.0,303.0,3290.0,0.0
0.0,26.0,1.0,0.0,0.0,8.0,0.0,1.75,0.0,1.0,0.0,0.0,0.0,280.0,0.0,0.0
0.0,28.670000076293945,9.335000038146973,0.0,0.0,8.0,1.0,5.664999961853027,0.0,0.0,6.0,1.0,0.0,381.0,168.0,0.0
0.0,21.82999992370605,0.25,0.0,0.0,1.0,1.0,0.6650000214576721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,34.5,4.039999961853027,1.0,1.0,3.0,2.0,8.5,0.0,0.0,7.0,0.0,0.0,195.0,0.0,0.0
1.0,17.829999923706055,11.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,3000.0,0.0
