A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,class
1.0,20.75,10.335000038146973,0.0,0.0,2.0,1.0,0.3350000083446502,0.0,0.0,1.0,0.0,0.0,80.0,50.0,0.0
0.0,19.170000076293945,9.5,0.0,0.0,9.0,0.0,1.5,0.0,1.0,0.0,1.0,0.0,120.0,2206.0,0.0
1.0,47.41999816894531,8.0,0.0,0.0,11.0,2.0,6.5,0.0,0.0,6.0,1.0,0.0,375.0,51100.0,0.0
0.0,32.66999816894531,9.0,1.0,1.0,9.0,1.0,5.25,0.0,1.0,0.0,0.0,0.0,154.0,0.0,0.0
0.0,28.32999992370605,5.0,0.0,0.0,9.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0
1.0,46.66999816894531,0.4600000083446502,0.0,0.0,2.0,1.0,0.4149999916553497,0.0,0.0,11.0,0.0,0.0,440.0,6.0,0.0
1.0,27.420000076293945,14.5,0.0,0.0,10.0,1.0,3.0850000381469727,0.0,0.0,1.0,1.0,0.0,120.0,11.0,0.0
1.0,22.920000076293945,11.585000038146973,0.0,0.0,2.0,0.0,0.0399999991059303,0.0,1.0,0.0,1.0,0.0,80.0,1349.0,0.0
0.0,25.0,12.5,0.0,0.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0
0.0,55.91999816894531,11.5,0.0,0.0,13.0,7.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,8851.0,0.0
0.0,32.08000183105469,4.0,0.0,0.0,6.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,360.0,0.0,0.0
0.0,39.16999816894531,1.625,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,1.0,0.0,186.0,4700.0,0.0
0.0,25.0,11.25,0.0,0.0,0.0,0.0,2.5,0.0,0.0,17.0,1.0,0.0,200.0,1208.0,0.0
0.0,28.920000076293945,15.0,0.0,0.0,0.0,1.0,5.335000038146973,0.0,0.0,11.0,1.0,0.0,0.0,2283.0,0.0
0.0,22.82999992370605,3.0,0.0,0.0,6.0,0.0,1.2899999618530271,0.0,0.0,1.0,1.0,0.0,260.0,800.0,0.0
0.0,39.16999816894531,1.7100000381469729,0.0,0.0,10.0,0.0,0.125,0.0,0.0,5.0,0.0,0.0,480.0,0.0,0.0
0.0,24.32999992370605,6.625,1.0,1.0,1.0,0.0,5.5,0.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0
0.0,38.16999816894531,10.125,0.0,0.0,10.0,0.0,2.5,0.0,0.0,6.0,1.0,0.0,520.0,196.0,0.0
0.0,30.82999992370605,0.0,0.0,0.0,9.0,0.0,1.25,0.0,0.0,1.0,1.0,0.0,202.0,0.0,0.0
1.0,58.66999816894531,4.460000038146973,0.0,0.0,8.0,1.0,3.039999961853028,0.0,0.0,6.0,1.0,0.0,43.0,560.0,0.0
0.0,19.908811639857344,4.6511153732760455,0.0,0.0,4.926570015880888,0.5473966684312097,1.704405819928673,0.0,0.0,8.81041332627516,0.5473966684312097,0.0,134.31239978825482,2974.8197532521644,0.0
0.0,20.420000076293945,1.8350000381469729,0.0,0.0,0.0,0.0,2.25,0.0,0.0,1.0,1.0,0.0,100.0,150.0,0.0
1.0,50.08000183105469,12.539999961853027,0.0,0.0,12.0,0.0,2.289999961853028,0.0,0.0,3.0,0.0,0.0,156.0,0.0,0.0
0.0,48.58000183105469,0.2049999982118606,1.0,1.0,5.0,0.0,0.25,0.0,0.0,11.0,1.0,0.0,380.0,2732.0,0.0
0.0,34.91999816894531,2.5,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,239.0,200.0,0.0
0.0,20.5,10.0,1.0,1.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,2.0,40.0,0.0,0.0
1.0,64.08000183105469,0.1650000065565109,0.0,0.0,13.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,232.0,100.0,0.0
0.0,31.32999992370605,19.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,1.0,0.0,0.0,5000.0,0.0
0.0,27.82999992370605,1.5,0.0,0.0,9.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,434.0,35.0,0.0
0.0,59.5,2.75,0.0,0.0,9.0,0.0,1.75,0.0,0.0,5.0,0.0,0.0,60.0,58.0,0.0
0.0,23.07999992370605,2.5,0.0,0.0,0.0,0.0,1.0850000381469729,0.0,0.0,11.0,0.0,0.0,60.0,2184.0,0.0
0.0,53.91999816894531,9.625,0.0,0.0,11.0,0.0,8.664999961853027,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
0.0,56.0,12.5,0.0,0.0,5.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,24.0,2028.0,0.0
1.0,25.170000076293945,2.875,0.0,0.0,10.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,360.0,0.0,0.0
1.0,18.711568141664472,9.25,0.583136130741054,0.583136130741054,3.334910954071568,0.0,1.0875414284464733,0.0,0.0,4.0,0.416863869258946,0.0,71.66272261482108,516.6745547703579,0.0
0.3933047135204774,21.52544033765572,7.85356229183618,0.0,0.0,4.359828281122865,0.0,0.4683476588367364,0.0,0.6066952864795225,1.1799141405614324,1.0,0.0,100.0,2.359828281122865,0.0
0.0,28.125292163381747,0.5,0.0,0.0,0.383523992889765,0.127841330963255,1.912558344880136,0.0,0.127841330963255,4.360793345183725,0.0,0.0,313.02273064770606,0.0,0.0
0.9860723662592712,52.4969920838742,15.0,0.0,0.0,0.0,0.0139276337407286,5.497701940964077,0.0,0.0,13.958217098777814,1.0,0.0,0.0,2201.1559936004805,0.0
0.0,24.04881260278092,1.6378626381222725,0.6060535638608651,0.6060535638608651,1.1818393084174048,1.393946436139135,1.566648485699445,0.0,1.0,0.0,0.6060535638608651,0.0,0.0,0.0,0.0
0.0,48.27746487387592,3.7356062664882814,0.3949260856424674,0.3949260856424674,5.0,0.0,0.1229344774439399,0.6050739143575325,0.6050739143575325,4.344186942067142,1.0,0.0,150.07191254413763,2706.586895596984,0.0
0.0212058891120382,48.12189899875024,4.414345640618296,0.0,0.0,5.872764665327771,0.0,0.1647610420850717,0.0,0.9787941108879618,0.0212058891120382,0.0212058891120382,0.0,224.89397055443985,0.4029118931287266,0.0
0.217807925784258,24.992463406274062,3.9455480185539353,0.0,0.0,0.435615851568516,1.782192074215742,0.3316779721690968,0.0,0.782192074215742,1.960271332058322,0.0,0.0,164.57396644146942,0.0,0.0
0.0,24.62918978774736,12.297923594253929,0.0,0.0,10.787541565523576,0.0,3.0,0.0,1.0,0.0,0.0,1.7979235942539291,17.97923594253929,0.0,0.0
0.0,33.73962733842071,0.7389650164381458,0.72770040589282,0.72770040589282,4.91080162357128,1.72770040589282,0.7779318993798428,0.0,0.0,2.3614979705359,0.2722995941071799,0.0,247.3240487071384,2019.6055707757168,0.0
0.6800784878919744,41.496507075402576,9.807870260654528,0.0,0.0,8.160941854703694,0.6398430242160511,1.6373600893566929,0.0,0.3199215121080255,2.0402354636759235,0.0,0.0,157.2796860484321,0.0,0.0
0.0,45.95568073819202,2.7950761041938805,0.0,0.0,4.912563420161567,1.0,5.382512684032314,0.0,1.0,0.0,0.0,0.0,331.4753805209694,0.0,0.0
0.1401275758607173,33.17223033940963,4.046180076711635,0.0,0.0,5.159234544835696,0.0,3.934712954313386,0.0,0.0,5.299362120696413,1.0,0.0,206.24204121377147,2.66242394135363,0.0
0.4437152489756171,30.485479070539725,7.662291493853703,0.0,0.0,4.437152489756171,0.4437152489756171,3.225139004097532,0.0,0.0,8.774860995902468,1.0,0.0,0.0,3036.158508816585,0.0
0.9910043654393408,35.87927858350964,1.081320536085204,0.0,0.0,0.0899563456065932,0.0,1.982368556253065,0.0,0.0,10.98200873087868,1.0,0.0,0.5397380736395596,455.4602619263604,0.0
0.0,45.579583126923154,11.736724874510658,0.0,0.0,6.263483880222738,0.6263483880222738,8.161771894361268,0.0,0.0,8.373651611977726,1.0,0.0,0.0,0.0,0.0
0.7747302552757128,22.954887045851528,9.648381531654277,0.0,0.0,7.747302552757128,0.7747302552757128,1.9010789788971487,0.0,0.0,10.098921021102852,1.0,0.0,0.0,3014.642533407078,0.0
0.0,50.20206479248376,7.178497170395542,0.0,0.0,11.347417662009864,4.107980908517263,5.0,0.0,0.0,5.413145584497534,0.5868544155024661,0.0,206.57279224876692,9325.704276587669,0.0
0.0,23.201412862685974,11.54463308686245,0.8714129389799211,0.8714129389799211,9.0,0.0,0.9848039073898988,0.0,0.8714129389799211,0.1285870610200788,0.1285870610200788,0.0,149.7130351183937,297.17108465755825,0.0
0.4422072022639448,21.11413924680288,4.927105817545573,0.0,0.0,8.0,0.0,1.8598286262313704,0.0,0.0,3.442207202263945,0.4422072022639448,0.0,26.53243213583669,563.4272975049143,0.0
0.0,41.306253193820936,1.2136808415869351,0.0868404398669542,0.0868404398669542,8.218436041197412,0.0868404398669542,4.742952294681116,0.0,0.0,5.565797800665229,0.0,0.0,472.21105924257466,10697.068210812042,0.0
0.0,21.47257577996669,7.577194946656945,0.0,0.0,0.2851517125212736,0.2851517125212736,2.3341707573815182,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8733590829244389,25.04480303271146,1.3231582796283652,0.8733590829244389,0.8733590829244389,6.986872663395511,0.2532818341511222,1.6266409170755611,0.0,0.0,2.5065636683022445,0.1266409170755611,0.0,69.8687266339551,395.8208497365065,0.0
0.0,58.18558398177734,1.792995776068255,0.0,0.0,8.51631797814538,0.0,0.5606432940601644,0.0,1.0,0.0,0.129079494536345,0.2581589890726901,256.12761516390964,0.0,0.0
0.0,37.05012805295293,2.5888650888803983,0.9740495055171804,0.9740495055171804,9.02595049448282,0.0259504944828194,0.5369278622891696,0.0,0.0,1.207603955862556,0.9740495055171804,0.0,48.70247527585902,1182.1472575317127,0.0
0.3199848025513432,22.29004186927775,0.2671873032642425,0.0,0.0,2.5598784204107456,0.0,0.5071759242503306,0.6800151974486568,0.6800151974486568,0.3199848025513432,1.0,0.6800151974486568,0.0,0.0,0.0
0.0,29.71068483413657,9.073931016402542,0.6828793114748412,0.6828793114748412,9.31712068852516,0.3171206885251588,6.744650844271252,0.0,0.0,4.219844819676112,0.0,0.0,81.94551737698094,1000.0,0.0
0.0,31.358091004339087,3.053923926269344,0.5166293852829368,0.5166293852829368,3.966741229434127,1.516629385282937,6.404588366762406,0.0,0.0,4.583146926414684,0.0,0.0,188.23281139396116,0.0,0.0
0.1185517900614551,32.75175721546451,2.376706142858479,0.0,0.0,2.829862530430186,0.8814482099385449,2.552611274070069,0.0,0.0,7.185517900614551,1.0,0.0,155.2579283975418,2072.82986253043,0.0
0.0,36.86322615465927,1.5321347683426458,0.0,0.0,1.857304633147084,0.1857304633147083,1.4535673841713228,0.0,0.1857304633147083,8.142695366852916,1.0,0.0,151.45413382346425,4811.066817062196,0.0
0.0,21.972156868512588,6.685396475302944,0.4792215460321866,0.4792215460321866,0.0,0.4792215460321866,2.8011230766774937,0.0,1.0,0.0,0.4792215460321866,0.0,0.0,0.0,0.0
0.0,39.89063411877581,8.889741145629312,0.0,0.0,1.8897411456293116,1.259827430419541,0.6013902127841231,0.0,0.0,8.039309721678164,1.0,0.0,74.0172569580459,1301.552252440213,0.0
0.2927443379789308,41.24408960769942,6.439079871795637,0.0,0.0,4.049210365852516,0.7072556620210692,10.21920688616942,0.0,0.0,5.391165069683963,0.2927443379789308,0.0,97.3678188153258,2023.1268027003357,0.0
0.2856948713335323,39.29447683555275,0.8971525432150024,0.0,0.0,7.000135900665274,0.0,3.5829534379302483,0.0,0.2856948713335323,4.285830771998806,0.2856948713335323,0.0,482.858307719988,10336.262863559568,0.0
0.0,39.46351468863618,14.166437660596866,0.0,0.0,1.3429028174097426,0.8952685449398283,7.261866066470792,0.0,0.0,15.552365727530086,0.5523657275300858,0.0,0.0,5000.0,0.0
0.0,21.333782473268577,10.46321248514921,0.8147150059403159,0.8147150059403159,2.223419928716209,0.0,2.592642497029842,0.0,1.0,0.0,0.8147150059403159,2.0,36.29430011880632,0.0,0.0
0.3765837993424088,28.269746573273395,3.25829992804136,0.0,0.0,8.62341620065759,0.0,7.0778797217682,0.0,0.6234162006575912,1.5063351973696353,0.3765837993424088,0.0,73.76583799342409,0.0,0.0
0.6754072708050604,32.006301653371246,3.4254072708050605,0.0,0.0,3.2983709167797586,0.6754072708050604,1.8016486433316563,0.0,0.0,8.026221812415182,0.3245927291949396,0.0,188.4656327714836,0.0,0.0
0.0,23.601698562169805,11.33611721703402,0.0,0.0,8.969020267646926,0.9690202676469256,2.060407258016142,0.0,0.0,10.690202676469257,0.0309797323530743,0.0,287.2118240882233,284.4956757176492,0.0
0.4025084699754658,30.739647889021366,3.8993728825061336,0.0,0.0,3.5849491801472047,0.0,1.930450530339196,0.0,0.5974915300245341,0.4025084699754658,0.0,0.0,364.4275931697301,0.0,0.0
0.0,29.717145006235548,1.537068936723223,0.0,0.0,5.470344850621421,0.1324137873446446,2.1570206189792067,0.0,0.0,4.45655166079109,0.0,0.0,396.3972413620339,0.0,0.0
0.795624864336176,45.16988542161695,1.5666913662588184,0.0,0.0,2.0,1.0,2.3739356686985422,0.0,0.0,11.613125406991472,0.0,0.0,431.6206194377832,4.773749186017056,0.0
0.0,26.511182442478965,1.9674006447354169,0.1769076426703957,0.1769076426703957,10.0,0.0,1.9303614258586208,0.0,0.0,1.3538152853407914,0.0,0.0,392.34638535994407,16.461847146592085,0.0
0.0,26.363946426052227,5.0981907468941925,0.0,0.0,9.216998336364057,1.0,1.1518623920381734,0.0,0.216998336364055,5.481011645451615,1.0,0.0,62.6401330908756,2963.9819234727465,0.0
0.3249224699538577,28.385236768387824,4.363151946495631,0.3249224699538577,0.3249224699538577,9.324922469953858,0.3249224699538577,8.251155891795555,0.0,0.6750775300461422,0.3249224699538577,0.3249224699538577,0.0,70.0,0.0,0.0
0.3110102226128217,45.80656028670465,5.865539157733942,0.0,0.0,10.755959109548712,1.6889897773871785,3.356935285734004,0.0,0.0,2.555051113064109,1.0,0.0,13.373439572351336,518.6606133567693,0.0
0.0,41.16999816894531,4.039999961853027,0.0,0.0,2.0,1.0,7.0,0.0,0.0,8.0,1.0,0.0,320.0,0.0,0.0
1.0,36.75,5.125,0.0,0.0,11.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4000.0,0.0
0.0,17.5,22.0,2.0,2.0,13.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,450.0,100000.0,0.0
0.0,27.25,1.6649999618530271,0.0,0.0,2.0,1.0,5.085000038146973,0.0,0.0,9.0,1.0,0.0,399.0,827.0,0.0
0.0,25.670000076293945,12.5,0.0,0.0,2.0,0.0,1.2100000381469729,0.0,0.0,67.0,0.0,0.0,140.0,258.0,0.0
0.0,54.41999816894531,0.5,1.0,1.0,5.0,1.0,3.9600000381469727,0.0,1.0,0.0,1.0,0.0,180.0,314.0,0.0
0.0,42.0,9.789999961853027,0.0,0.0,10.0,1.0,7.960000038146973,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
0.0,33.5,1.75,0.0,0.0,10.0,1.0,4.5,0.0,0.0,4.0,0.0,0.0,253.0,857.0,0.0
0.0,20.170000076293945,8.170000076293945,0.0,0.0,12.0,0.0,1.9600000381469729,0.0,0.0,14.0,1.0,0.0,60.0,158.0,0.0
0.0,23.25,1.5,0.0,0.0,8.0,0.0,2.375,0.0,0.0,3.0,0.0,0.0,0.0,582.0,0.0
1.0,24.5,0.5,0.0,0.0,8.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0,280.0,824.0,0.0
1.0,49.83000183105469,13.585000038146973,0.0,0.0,5.0,1.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.25,4.0,0.0,0.0,0.0,2.0,0.25,0.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0
1.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,456.0,0.0
0.0,32.66999816894531,5.5,0.0,0.0,8.0,1.0,5.5,0.0,0.0,12.0,0.0,0.0,408.0,1000.0,0.0
0.0,20.420000076293945,7.5,0.0,0.0,5.0,0.0,1.5,0.0,0.0,1.0,1.0,0.0,160.0,234.0,0.0
1.0,26.920000076293945,13.5,0.0,0.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,5000.0,0.0
1.0,44.33000183105469,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,23.420000076293945,0.7900000214576721,1.0,1.0,8.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,80.0,400.0,0.0
0.0,19.170000076293945,0.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,500.0,1.0,0.0
1.0,28.170000076293945,0.375,0.0,0.0,8.0,0.0,0.5849999785423279,0.0,0.0,4.0,1.0,0.0,80.0,0.0,0.0
0.0,18.5,2.0,0.0,0.0,3.0,0.0,1.5,0.0,0.0,2.0,1.0,0.0,120.0,300.0,0.0
0.0,28.25,0.875,0.0,0.0,6.0,0.0,0.959999978542328,0.0,0.0,3.0,0.0,0.0,396.0,0.0,0.0
0.3876978437293635,26.81590866301299,5.922760816150874,0.0,0.0,9.224604312541272,1.0,2.703866913985113,0.0,0.6123021562706364,0.7753956874587271,1.0,0.0,0.0,5182.46604256865,0.0
0.9931844699966228,31.195475759972982,3.751703882500845,0.0,0.0,1.9863689399932456,1.0068155300033772,0.6224441762487336,0.0,0.006815530003377,8.938660229969607,0.0,0.0,180.85687386992907,0.0,0.0
0.0,31.40535194961162,10.214199228511088,0.0,0.0,4.990917323595734,0.3318195539326223,7.481834647191468,0.0,0.0,9.995458661797867,1.0,0.0,37.41810497977315,757.9273385887659,0.0
0.0,27.96104998770941,2.398892920886282,0.0,0.0,7.9235426531638975,0.4808856632909742,2.833642959361387,0.0,0.0,2.4426569898729227,0.5191143367090257,0.0,256.6338003569632,827.4104828075855,0.0
0.5743782483520983,38.65128511476318,0.9026466265068034,0.0,0.0,4.979352261535312,0.5743782483520983,1.0896104715689383,0.0,0.0,11.0,0.0,0.0,437.44626949011257,18.34303079778915,0.0
0.0,60.08000183105469,14.5,0.0,0.0,13.0,7.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,1000.0,0.0
0.0,31.670000076293945,0.8299999833106995,0.0,0.0,10.0,0.0,1.3350000381469729,0.0,0.0,8.0,0.0,0.0,303.0,3290.0,0.0
0.0,26.0,1.0,0.0,0.0,8.0,0.0,1.75,0.0,1.0,0.0,0.0,0.0,280.0,0.0,0.0
0.0,28.670000076293945,9.335000038146973,0.0,0.0,8.0,1.0,5.664999961853027,0.0,0.0,6.0,1.0,0.0,381.0,168.0,0.0
0.0,21.82999992370605,0.25,0.0,0.0,1.0,1.0,0.6650000214576721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,34.5,4.039999961853027,1.0,1.0,3.0,2.0,8.5,0.0,0.0,7.0,0.0,0.0,195.0,0.0,0.0
1.0,17.829999923706055,11.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,3000.0,0.0
0.0,23.920000076293945,0.6650000214576721,0.0,0.0,0.0,0.0,0.1650000065565109,1.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0
