A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,class
0.0,20.07999992370605,0.125,0.0,0.0,8.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,240.0,768.0,0.0
0.0,34.75,15.0,0.0,0.0,7.0,4.0,5.375,0.0,0.0,9.0,0.0,0.0,0.0,134.0,0.0
0.0,49.5,7.585000038146973,0.0,0.0,3.0,2.0,7.585000038146973,0.0,0.0,15.0,0.0,0.0,0.0,5000.0,0.0
0.0,0.0,4.0,0.0,0.0,10.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,290.0,2279.0,0.0
0.0,36.33000183105469,2.125,1.0,1.0,9.0,0.0,0.0850000008940696,0.0,0.0,1.0,1.0,0.0,50.0,1187.0,0.0
1.0,22.920000076293945,11.585000038146973,0.0,0.0,2.0,0.0,0.0399999991059303,0.0,1.0,0.0,1.0,0.0,80.0,1349.0,0.0
0.0,21.25,1.5,0.0,0.0,9.0,0.0,1.5,1.0,1.0,0.0,1.0,0.0,150.0,8.0,0.0
1.0,33.08000183105469,4.625,0.0,0.0,8.0,1.0,1.625,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
0.0,39.08000183105469,6.0,0.0,0.0,6.0,0.0,1.2899999618530271,0.0,0.0,5.0,0.0,0.0,108.0,1097.0,0.0
0.0,24.170000076293945,0.875,0.0,0.0,8.0,0.0,4.625,0.0,0.0,2.0,0.0,0.0,520.0,2000.0,0.0
0.0,44.0,2.0,0.0,0.0,6.0,0.0,1.75,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0
0.0,22.82999992370605,3.0,0.0,0.0,6.0,0.0,1.2899999618530271,0.0,0.0,1.0,1.0,0.0,260.0,800.0,0.0
0.0,33.16999816894531,3.164999961853028,1.0,1.0,10.0,0.0,3.164999961853028,0.0,0.0,3.0,0.0,0.0,380.0,0.0,0.0
1.0,44.16999816894531,6.664999961853027,0.0,0.0,8.0,0.0,7.375,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0.5473966684312097,40.2368911630187,2.0947933368624194,0.0,0.0,4.526033315687903,0.0,1.639519586200716,0.0,0.0,7.54739666843121,0.0,0.0,370.6542134321477,4119.170906821946,0.0
1.0,28.75,3.75,0.0,0.0,0.0,0.0,1.0850000381469729,0.0,0.0,1.0,0.0,0.0,371.0,0.0,0.0
0.0,41.5,1.5399999618530271,0.0,0.0,3.0,2.0,3.5,1.0,1.0,0.0,1.0,0.0,216.0,0.0,0.0
0.0,27.75,0.5849999785423279,1.0,1.0,2.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,260.0,500.0,0.0
0.0,41.16999816894531,4.039999961853027,0.0,0.0,2.0,1.0,7.0,0.0,0.0,8.0,1.0,0.0,320.0,0.0,0.0
0.0,38.16999816894531,10.125,0.0,0.0,10.0,0.0,2.5,0.0,0.0,6.0,1.0,0.0,520.0,196.0,0.0
1.0,49.83000183105469,13.585000038146973,0.0,0.0,5.0,1.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,46.66999816894531,0.4600000083446502,0.0,0.0,2.0,1.0,0.4149999916553497,0.0,0.0,11.0,0.0,0.0,440.0,6.0,0.0
1.0,28.5,3.039999961853028,1.0,1.0,10.0,1.0,2.539999961853028,0.0,0.0,1.0,1.0,0.0,70.0,0.0,0.0
0.0,41.41999816894531,5.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,6.0,0.0,0.0,470.0,0.0,0.0
1.0,18.920000076293945,9.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,80.0,500.0,0.0
1.0,65.16999816894531,14.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1400.0,0.0
0.0,20.420000076293945,7.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,3.0,1.0,0.0,200.0,1391.0,0.0
0.0,23.920000076293945,0.6650000214576721,0.0,0.0,0.0,0.0,0.1650000065565109,1.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0
0.0,39.58000183105469,13.914999961853027,0.0,0.0,9.0,0.0,8.625,0.0,0.0,6.0,0.0,0.0,70.0,0.0,0.0
1.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,456.0,0.0
1.0,21.10510724800426,10.258369108099403,0.0,0.0,8.393304713520477,0.0,0.8908986982971178,0.0,0.0,5.393304713520477,0.0,0.0,15.7321885408191,575.7321885408192,0.0
0.127841330963255,36.67412951881707,4.7607442814952,0.872158669036745,0.872158669036745,1.02273064770604,0.872158669036745,3.1854582921605523,0.0,0.127841330963255,0.872158669036745,0.0,0.0,159.67322837684245,17072.53662302834,0.0
0.0139276337407286,39.07200584093731,5.0231895096470165,0.0,0.0,2.0835658024443724,0.0,3.553969580745324,0.0,0.0,9.9025065638149,0.0,0.0,0.0,0.0,0.0
0.3939464361391349,29.00893176804608,3.2969429839135698,0.6060535638608651,0.6060535638608651,6.636321383165191,0.7878928722782699,2.25,0.0,0.3939464361391349,0.6060535638608651,0.0,0.0,48.4842851088692,300.0,0.0
0.0,33.78003205914479,5.738420865482807,0.6050739143575325,0.6050739143575325,5.445665229217793,0.0,2.5568138050288622,0.0,0.6050739143575325,1.1847782569274024,0.3949260856424674,0.0,110.44906067508518,1421.8587696322345,0.0
0.0,31.410227934671475,0.9502373749298678,0.0,0.0,9.978794110887964,0.0212058891120382,1.3376507742859776,0.0,0.0,7.978794110887962,0.0212058891120382,0.0,298.27108672801546,3282.874821258355,0.0
0.0,30.71451947531894,6.282192074215742,0.0,0.0,3.306847554705548,0.217807925784258,3.642293823737613,0.0,0.0,8.871231703137031,0.782192074215742,0.0,346.9890182111721,1156.4384148431484,0.0
1.0,19.50905279133514,9.578374159337365,0.8989617971269646,0.8989617971269646,1.212458434476425,0.0,1.0505191014365178,0.0,0.0,4.808305622984284,0.0,0.0,84.04152811492142,506.76955959249335,0.0
0.0,26.69178402304771,1.5798127536830124,0.72770040589282,0.72770040589282,2.722995941071799,0.2722995941071799,1.068074898526795,0.0,0.2722995941071799,3.638502029464101,0.2722995941071799,0.0,116.4320649428512,5646.5684944226605,0.0
0.0,39.26054941524382,2.339803742123091,0.3199215121080255,0.3199215121080255,3.0,2.0,5.099607560540128,0.6800784878919744,0.6800784878919744,2.2394505847561788,0.6800784878919744,0.0,209.28164824573147,0.0,0.0
0.0,24.831205682180848,0.2174864243652019,0.0,0.0,1.85246194790306,2.3825126840323136,0.8606535390727053,0.3825126840323134,1.0,0.0,0.0,0.7650253680646268,0.0,0.0,0.0
0.0,48.06369234742765,7.853344340574804,0.0,0.0,3.420382727582152,1.719744848278565,7.432961612992652,0.0,0.0,14.859872424139285,0.1401275758607173,0.0,33.630618206572166,4944.9298626867385,0.0
0.0,31.46041827074483,2.6237836029832677,0.4437152489756171,0.4437152489756171,2.556284751024383,1.1125695020487658,1.9188542530731487,0.0,0.0,2.0,1.0,0.0,267.78798651434136,561.1913226126821,0.0
0.0,32.70712144717089,2.5629694419246154,0.0,0.0,2.0629694419246154,0.9910043654393408,2.738755456799176,0.0,0.0089956345606593,5.946026192636044,1.0,0.0,159.64017461757362,2073.2054150311283,0.0
0.3736516119777262,25.86867556935542,5.668157128410427,0.6263483880222738,0.6263483880222738,11.252696776044548,0.3736516119777262,1.4395225820334103,0.0,0.0,2.626348388022274,0.0,0.0,343.84438716155915,556.6371354922005,0.0
0.7747302552757128,20.33239192469783,8.14347132989401,0.2252697447242871,0.2252697447242871,1.774730255275713,0.7747302552757128,1.820031287440364,0.0,0.2252697447242871,5.42311178692999,0.7747302552757128,0.4505394894485743,96.90107897889716,0.0,0.0
0.4131455844975339,43.58901248755737,3.124319049828752,0.0,0.0,5.521126493014797,1.0,3.105727491631252,0.0,0.0,8.06572792248767,0.0,0.0,457.605632465074,2.4788735069852037,0.0
0.0,27.67683675427075,2.8810208194932634,1.0,1.0,2.1285870610200788,0.2571741220401577,5.667907948315257,0.0,0.0,1.7715223661204735,0.8714129389799211,0.0,208.94260702367876,0.0,0.0
0.0,35.3460994883525,2.917419013785958,0.9131595601330458,0.9131595601330458,8.218436041197412,0.0,0.2947196630951225,0.0,0.0,2.389447037871268,1.0,0.0,63.02606598004314,1188.823649237206,0.0
0.0,24.420591684070786,0.1042159673147365,0.0,0.0,2.416863869258946,0.8337277385178921,0.0495665716343538,0.0,1.0,0.0,0.583136130741054,0.0,0.0,0.0,0.0
0.5577927977360552,40.32918348210434,12.190900831695227,0.0,0.0,11.11558559547211,0.4422072022639448,9.133108033959171,0.0,0.0,5.653243213583669,0.5577927977360552,0.0,44.62342381888441,954.2609905856436,0.0
0.0,21.652946447360016,8.830799245685055,0.0,0.0,7.8633311622659905,4.289089724872358,0.2851517125212736,0.0,0.7148482874787264,0.8554551375638207,1.0,0.0,0.0,0.0,0.0
0.8230923573296043,38.16947771727367,3.669319357595864,0.8230923573296043,0.8230923573296043,6.584738858636834,0.8230923573296043,0.5451556513421898,0.0,0.0,21.938554143977623,0.1769076426703957,0.0,409.8885511190491,1231.0465860052288,0.0
0.870920505463655,22.44065277572379,11.09381380668703,0.870920505463655,0.870920505463655,10.0,0.870920505463655,0.658353558763789,0.0,0.0,4.645397472681725,1.0,0.0,7.744769672180702,330.6809620902259,0.0
0.0,27.923017348004795,2.00103801878938,0.0,0.0,9.97404950551718,0.9740495055171804,0.9750875252732918,0.0,0.0259504944828194,3.896198022068722,0.9740495055171804,0.0,146.74712856553307,7498.742337621963,0.0
0.0,59.40866631378922,16.100113980864926,0.0,0.0,4.1998480255134325,2.9599544076540294,16.599924012756716,0.0,0.0,13.800151974486567,0.0,0.0,7.03966565612955,0.0,0.0
0.3171206885251588,22.21490312495757,7.869445590034616,0.0,0.0,7.219844819676112,0.0,1.4730447293781672,0.0,0.3171206885251588,0.6828793114748412,1.0,0.0,160.0,207.36186216388663,0.0
0.0,37.685584922612485,2.3495689795583288,0.5166293852829368,0.5166293852829368,0.9667412294341264,0.4833706147170632,3.1132945139330377,0.0,0.0,5.583146926414684,0.4833706147170632,0.0,305.3170767618877,228.70514483095477,0.0
0.1185517900614551,26.770153813355236,2.592078402010507,0.0,0.0,9.76289641987709,1.0,1.6945692127304568,0.0,0.8814482099385449,0.2371035801229102,1.0,0.0,0.0,5262.671566561687,0.0
0.8142695366852917,42.484970189296085,9.951800490662537,0.0,0.0,8.185730463314709,0.0,0.7321630791433855,0.0,0.0,3.0,0.1857304633147083,0.0,140.3567384171323,2.600226486405916,0.0
0.4792215460321866,20.331467699387176,5.58710340203944,0.0,0.0,9.56233536190344,3.1246707238068803,0.7595661687418671,0.0,0.5207784539678134,0.4792215460321866,1.0,0.0,0.0,0.0,0.0
0.0,25.323652974253203,4.035474566346263,0.0,0.0,10.74017256958046,0.6299137152097705,1.1535857940702738,0.0,0.0,2.889741145629311,1.0,0.0,117.79482291258624,8378.914658486758,0.0
0.0,30.91952744999309,3.199131418142896,0.7830016636359449,0.7830016636359449,4.084991681820275,2.43399667272811,6.701083790119231,0.216998336364055,0.216998336364055,5.481011645451615,0.216998336364055,0.0,196.08499168182027,8.679933454562203,0.0
0.7072556620210692,42.976226900987605,13.38990614111588,0.0,0.0,2.6346990418103777,0.0,4.329022648084276,0.0,0.2927443379789308,9.901579268294968,1.0,0.0,35.1293205574717,2201.7564660278736,0.0
1.0,47.296390209589305,10.487370838503384,0.0,0.0,6.342902817409742,0.5523657275300858,7.996411443471347,0.0,0.5523657275300858,1.3429028174097426,0.0,0.0,0.0,0.0,0.0
0.0,38.31290389981194,3.384091089949808,0.0,0.0,1.6294300118806315,0.8147150059403159,5.973521139977412,0.0,0.0,7.444145017820947,0.8147150059403159,0.0,318.5177200475225,0.0,0.0
0.6234162006575912,58.71361227845105,15.153471548042576,0.0,0.0,8.01267039473927,3.259502796054453,5.299037705589525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.491600165054746,3.5131109062075905,0.0,0.0,6.754072708050604,0.0,3.729219477584041,0.0,0.0,5.596741833559517,0.0,0.0,215.34367228516388,2248.1636907264806,0.0
0.9690202676469256,18.959113193383253,7.279269406984345,0.0,0.0,7.938040535293851,0.0,2.6337898953766268,0.0,0.0,4.938040535293851,1.0,0.0,8.05473041179934,26366.07746952198,0.0
0.0,33.9503088864171,3.269235910913872,0.4025084699754658,0.4025084699754658,4.792474590073603,0.8050169399509317,5.960660997395729,0.0,0.0,6.402508469975466,0.5974915300245341,0.0,200.3774237702208,0.0,0.0
0.0,33.015074280208964,2.977634457811541,1.0,1.0,10.132413787344644,0.1324137873446446,2.7512068813338115,0.0,0.1324137873446446,2.6027586379660663,0.0,0.0,381.7213792354804,0.0,0.0
0.0,58.97062343945909,17.138748100706465,0.0,0.0,9.182499457344704,0.795624864336176,14.18707904309312,0.0,0.0,8.182499457344704,0.0,0.0,22.072514651692995,1019.8243881593908,0.0
0.0,26.23503470273746,1.0065636683022443,0.0,0.0,1.1397682536800502,0.0,2.2249111724523947,0.0,0.0,4.620077248773317,0.0,0.0,314.2795365073601,0.0,0.0
0.7143051286664677,36.47673618517456,4.65441113092995,0.0,0.0,2.8569487133353237,1.7143051286664677,2.868648309263781,0.0,0.2856948713335323,5.000135900665274,0.2856948713335323,0.0,0.0,3046.4298333633205,0.0
0.0,33.92708223668177,1.9457724579612172,0.3249224699538577,0.3249224699538577,6.07569777041528,0.0,0.351925570552137,0.0,0.6750775300461422,1.6246123497692888,0.0,0.0,322.01860721107414,5792.526783191061,0.0
0.0,41.63883210897085,4.741628833479808,0.0,0.0,6.13393866432307,0.0,4.2441089070124045,0.0,0.6889897773871783,3.1101022261282174,0.6889897773871783,1.3779795547743563,0.0,0.0,0.0
0.6123021562706364,29.68202484848718,0.4760298689232339,0.0,0.0,3.5507913749174542,0.0,0.1214165466357255,0.0,0.6123021562706364,1.1630935311880908,1.0,0.0,370.2143881287146,12701.040223700127,0.0
0.0,23.170000076293945,11.125,0.0,0.0,10.0,1.0,0.4600000083446502,0.0,0.0,1.0,1.0,0.0,100.0,0.0,0.0
0.0,37.33000183105469,6.5,0.0,0.0,6.0,1.0,4.25,0.0,0.0,12.0,0.0,0.0,93.0,0.0,0.0
1.0,46.08000183105469,3.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,8.0,0.0,0.0,396.0,4159.0,0.0
1.0,41.16999816894531,6.5,0.0,0.0,8.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,145.0,0.0,0.0
0.0,40.0,6.5,0.0,0.0,12.0,2.0,3.5,0.0,0.0,1.0,1.0,0.0,0.0,500.0,0.0
0.0,25.75,0.75,0.0,0.0,0.0,2.0,0.25,0.0,1.0,0.0,1.0,0.0,349.0,23.0,0.0
1.0,15.829999923706056,0.5849999785423279,0.0,0.0,0.0,1.0,1.5,0.0,0.0,2.0,1.0,0.0,100.0,0.0,0.0
0.0,29.57999992370605,4.5,0.0,0.0,9.0,0.0,7.5,0.0,0.0,2.0,0.0,0.0,330.0,0.0,0.0
1.0,21.5,6.0,0.0,0.0,12.0,0.0,2.5,0.0,0.0,3.0,1.0,0.0,80.0,918.0,0.0
0.0,43.0,0.2899999916553497,1.0,1.0,2.0,1.0,1.75,0.0,0.0,8.0,1.0,0.0,100.0,375.0,0.0
0.0,21.0,3.0,1.0,1.0,1.0,0.0,1.0850000381469729,0.0,0.0,8.0,0.0,0.0,160.0,1.0,0.0
0.0,30.170000076293945,6.5,0.0,0.0,2.0,0.0,3.125,0.0,0.0,8.0,1.0,0.0,330.0,1200.0,0.0
0.0,32.83000183105469,2.5,0.0,0.0,2.0,1.0,2.75,0.0,0.0,6.0,1.0,0.0,160.0,2072.0,0.0
0.0,22.32999992370605,11.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,80.0,278.0,0.0
0.0,23.32999992370605,11.625,1.0,1.0,9.0,0.0,0.8349999785423279,0.0,1.0,0.0,0.0,0.0,160.0,300.0,0.0
0.0,25.5,0.375,0.0,0.0,6.0,0.0,0.25,0.0,0.0,3.0,1.0,0.0,260.0,15108.0,0.0
0.0,25.170000076293945,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
0.0,25.75,0.5,0.0,0.0,0.0,0.0,1.4600000381469729,0.0,0.0,5.0,0.0,0.0,312.0,0.0,0.0
1.0,60.58000183105469,16.5,0.0,0.0,8.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,21.0,10561.0,0.0
1.0,47.0,13.0,0.0,0.0,3.0,2.0,5.164999961853027,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
0.0,23.07999992370605,2.5,0.0,0.0,0.0,0.0,1.0850000381469729,0.0,0.0,11.0,0.0,0.0,60.0,2184.0,0.0
0.0,19.32999992370605,9.5,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,60.0,400.0,0.0
0.0,20.5,10.0,1.0,1.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,2.0,40.0,0.0,0.0
0.0,51.41999816894531,0.0399999991059303,0.0,0.0,10.0,1.0,0.0399999991059303,0.0,1.0,0.0,1.0,0.0,0.0,3000.0,0.0
0.0,32.652959356936464,5.506815530003377,0.0,0.0,7.959106819979738,0.9931844699966228,5.483813116241979,0.0,0.0,11.972737879986491,0.006815530003377,0.0,407.4683886597366,1001.3631060006754,0.0
0.3318195539326223,23.384138604089355,2.1704511151684445,0.0,0.0,6.663639107865245,0.3318195539326223,1.359682080836789,0.0,0.3318195539326223,0.6681804460673777,1.0,0.0,266.6363910786524,807.963669294383,0.0
1.0,17.563841887524763,4.737914703156159,0.0,0.0,1.0382286734180517,1.0,1.110664247468231,0.0,0.0,4.595571683545129,1.0,0.0,97.92354265316388,0.0,0.0
0.4256217516479017,56.38475978192392,13.190051973633572,0.0,0.0,7.44626949011259,1.8512435032958037,10.05161934616172,0.0,0.4256217516479017,5.1694042351688845,0.4256217516479017,0.0,42.562175164790176,982.975129934084,0.0
1.0,22.57999992370605,10.75,0.0,0.0,8.0,0.0,0.4149999916553497,0.0,0.0,5.0,0.0,0.0,0.0,560.0,0.0
1.0,25.170000076293945,2.875,0.0,0.0,10.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,360.0,0.0,0.0
1.0,26.920000076293945,13.5,0.0,0.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,5000.0,0.0
