A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,class
1.0,20.75,10.335000038146973,0.0,0.0,2.0,1.0,0.3350000083446502,0.0,0.0,1.0,0.0,0.0,80.0,50.0,0.0
0.0,19.170000076293945,9.5,0.0,0.0,9.0,0.0,1.5,0.0,1.0,0.0,1.0,0.0,120.0,2206.0,0.0
1.0,47.41999816894531,8.0,0.0,0.0,11.0,2.0,6.5,0.0,0.0,6.0,1.0,0.0,375.0,51100.0,0.0
0.0,32.66999816894531,9.0,1.0,1.0,9.0,1.0,5.25,0.0,1.0,0.0,0.0,0.0,154.0,0.0,0.0
0.0,28.32999992370605,5.0,0.0,0.0,9.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0
1.0,46.66999816894531,0.4600000083446502,0.0,0.0,2.0,1.0,0.4149999916553497,0.0,0.0,11.0,0.0,0.0,440.0,6.0,0.0
1.0,27.420000076293945,14.5,0.0,0.0,10.0,1.0,3.0850000381469727,0.0,0.0,1.0,1.0,0.0,120.0,11.0,0.0
1.0,22.920000076293945,11.585000038146973,0.0,0.0,2.0,0.0,0.0399999991059303,0.0,1.0,0.0,1.0,0.0,80.0,1349.0,0.0
0.0,25.0,12.5,0.0,0.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0
0.0,55.91999816894531,11.5,0.0,0.0,13.0,7.0,5.0,0.0,0.0,5.0,1.0,0.0,0.0,8851.0,0.0
0.0,32.08000183105469,4.0,0.0,0.0,6.0,0.0,2.5,0.0,1.0,0.0,0.0,0.0,360.0,0.0,0.0
0.0,39.16999816894531,1.625,0.0,0.0,0.0,0.0,1.5,0.0,0.0,10.0,1.0,0.0,186.0,4700.0,0.0
0.0,25.0,11.25,0.0,0.0,0.0,0.0,2.5,0.0,0.0,17.0,1.0,0.0,200.0,1208.0,0.0
0.0,28.920000076293945,15.0,0.0,0.0,0.0,1.0,5.335000038146973,0.0,0.0,11.0,1.0,0.0,0.0,2283.0,0.0
0.0,22.82999992370605,3.0,0.0,0.0,6.0,0.0,1.2899999618530271,0.0,0.0,1.0,1.0,0.0,260.0,800.0,0.0
0.0,39.16999816894531,1.7100000381469729,0.0,0.0,10.0,0.0,0.125,0.0,0.0,5.0,0.0,0.0,480.0,0.0,0.0
0.0,24.32999992370605,6.625,1.0,1.0,1.0,0.0,5.5,0.0,1.0,0.0,0.0,2.0,100.0,0.0,0.0
0.0,38.16999816894531,10.125,0.0,0.0,10.0,0.0,2.5,0.0,0.0,6.0,1.0,0.0,520.0,196.0,0.0
0.0,30.82999992370605,0.0,0.0,0.0,9.0,0.0,1.25,0.0,0.0,1.0,1.0,0.0,202.0,0.0,0.0
1.0,58.66999816894531,4.460000038146973,0.0,0.0,8.0,1.0,3.039999961853028,0.0,0.0,6.0,1.0,0.0,43.0,560.0,0.0
0.7819491186191484,29.114825998951066,11.239389382840342,0.0,0.0,2.218050881380852,0.4361017627617032,0.0312779640456489,0.0,0.7819491186191484,2.398559695189368,1.0,0.0,62.55592948953187,1327.1949118619148,0.0
0.0,20.420000076293945,1.8350000381469729,0.0,0.0,0.0,0.0,2.25,0.0,0.0,1.0,1.0,0.0,100.0,150.0,0.0
1.0,50.08000183105469,12.539999961853027,0.0,0.0,12.0,0.0,2.289999961853028,0.0,0.0,3.0,0.0,0.0,156.0,0.0,0.0
0.0,48.58000183105469,0.2049999982118606,1.0,1.0,5.0,0.0,0.25,0.0,0.0,11.0,1.0,0.0,380.0,2732.0,0.0
0.0,34.91999816894531,2.5,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,239.0,200.0,0.0
0.0,20.5,10.0,1.0,1.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,2.0,40.0,0.0,0.0
1.0,64.08000183105469,0.1650000065565109,0.0,0.0,13.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,232.0,100.0,0.0
0.0,31.32999992370605,19.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,16.0,1.0,0.0,0.0,5000.0,0.0
0.0,27.82999992370605,1.5,0.0,0.0,9.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,434.0,35.0,0.0
0.0,59.5,2.75,0.0,0.0,9.0,0.0,1.75,0.0,0.0,5.0,0.0,0.0,60.0,58.0,0.0
0.0,23.07999992370605,2.5,0.0,0.0,0.0,0.0,1.0850000381469729,0.0,0.0,11.0,0.0,0.0,60.0,2184.0,0.0
0.0,53.91999816894531,9.625,0.0,0.0,11.0,0.0,8.664999961853027,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
0.0,56.0,12.5,0.0,0.0,5.0,1.0,8.0,0.0,1.0,0.0,0.0,0.0,24.0,2028.0,0.0
1.0,25.170000076293945,2.875,0.0,0.0,10.0,1.0,0.875,0.0,1.0,0.0,1.0,0.0,360.0,0.0,0.0
1.0,25.87386409862543,12.330676604165662,0.0,0.0,9.211155128787514,0.6055775643937568,5.220797511908758,0.0,0.0,2.577689742424973,0.6055775643937568,0.0,120.0,6.661353208331325,0.0
0.0,42.07854128929456,3.1868681421205496,0.0,0.0,9.494945136964398,0.0,3.8131318578794495,0.0,0.582490856160733,2.505054863035601,1.0,1.164981712321466,219.14476226017905,0.0,0.0
1.0,18.07858467356236,9.304758393187852,0.1219033572751416,0.1219033572751416,11.024773141798867,0.3657100718254251,1.2073828837466802,0.0,0.8780966427248583,1.340936930026558,0.0,0.0,0.0,0.0,0.0
0.763240587143681,29.839243618749048,12.552962348574724,0.0,0.0,7.526481174287362,0.763240587143681,5.355139119284479,0.0,0.0,4.841112954275827,1.0,0.0,56.82225908551655,4906.953550747467,0.0
1.0,64.34861840241162,13.519660698071664,0.0,0.0,12.39957587258958,6.159406221625412,0.4803393019283359,0.0,0.0,11.360254476446253,0.1200848254820839,0.0,0.0,1424.2571347473809,0.0
0.0,28.32561960226517,1.6885509333968507,0.0,0.0,8.69831850656504,0.0430973562049944,2.3447788496399555,0.0,0.0,11.129292068614983,0.0,0.0,432.4915925328252,33.491592532825194,0.0
0.653652849919967,26.22099797355685,8.297545337279908,0.653652849919967,0.653652849919967,4.156165800960396,0.6926943001600661,1.8658678752000823,0.0,0.0,2.960958549759901,0.346347150080033,0.0,52.29222799359736,500.0,0.0
0.0,27.52447665364201,1.7132245572078375,0.0,0.0,0.0,1.0,3.273554148170678,0.0,1.0,0.0,1.0,0.0,318.88843482305776,200.0,0.0
0.0,48.39607355564359,4.013804846117984,0.0,0.0,7.889561231056129,0.0,1.1878781924690731,0.0,1.0,0.0,0.3149268718426883,0.6298537436853766,226.57463435921343,0.0,0.0
1.0,18.920000076293945,9.14262695539209,0.5705078215683617,0.5705078215683617,5.15390614117966,0.0,0.8926269553920905,0.0,0.0,3.1410156431367238,0.4294921784316383,0.0,83.43593742745311,539.0837882372791,0.0
0.9600407913100228,23.443257920611583,9.079918417379954,0.0,0.0,7.760244747860137,0.0,8.186919600771459,0.0,0.0399592086899772,4.800203956550114,0.0399592086899772,0.0,119.20081582620044,0.0,0.0
0.0,31.451967040511388,0.6219666854208614,0.0,0.0,8.321490888631788,0.0,1.9285091113682125,0.0,0.0,2.1308485189470208,1.0,0.0,202.4523394075788,0.0,0.0
1.0,26.102284988129544,2.806842872137506,0.669280688017868,0.669280688017868,7.684964816125076,1.330719311982132,1.8653325780254189,0.0,0.0,1.992157935946396,1.0,0.661438623964264,73.30719311982132,0.0,0.0
0.0,43.71333907895122,3.2709050612428863,0.0,0.0,10.16724048994309,0.0,3.7290949387571137,0.0,0.6945400816571817,1.8327595100569096,1.0,1.3890801633143637,222.05804212308672,0.0,0.0
0.9203869098440358,36.3455655080817,4.783061776451447,0.0,0.0,10.920386909844035,0.0,4.7082180276153895,0.0,0.9203869098440358,0.6369047212477135,0.0,0.0,24.12276631725715,3943.474705989265,0.0
0.6428182413654637,40.49681459287075,9.48966775673949,0.0,0.0,7.713818896385565,0.7143635172690725,1.5613491878639765,0.0,0.3571817586345363,1.9284547240963912,0.0,0.0,157.42872703453816,0.0,0.0
0.0,22.8074862615828,2.450044716405371,0.9607182327746128,0.9607182327746128,0.117845301676162,1.0392817672253871,2.4834566683708656,0.0,1.0,0.0,0.9607182327746128,0.0,0.0,0.0,0.0
0.4097986370145771,42.88926229195792,8.509379221182474,0.0,0.0,9.180402725970843,0.5902013629854229,7.720267819860868,0.0,0.0,5.951006814927115,0.5902013629854229,0.0,0.0,0.0,0.0
0.0,11.40212100715918,10.5,0.0,0.0,4.654420511981849,0.0,4.629047179193647,0.0,1.0,0.0,0.4654420511981849,0.0,0.0,0.0,0.0
0.5134666274082884,27.357733019266306,3.871633343147928,0.0,0.0,1.0269332548165768,1.4865333725917116,0.4425499852781082,0.0,0.4865333725917116,4.621199646674596,0.0,0.0,170.78279917557407,0.0,0.0
0.0,37.41430724064577,4.034586307258023,0.9028317603316274,0.9028317603316274,4.805663520663255,0.0971682396683726,0.7115491384247701,0.0,0.0971682396683726,9.028317603316276,0.0,0.0,320.0,0.0,0.0
0.0,27.213266349968755,0.6876993473246296,0.5978366479629736,0.5978366479629736,7.608653408148106,1.1956732959259473,0.0502704190046282,0.5978366479629736,0.5978366479629736,2.010816760185132,0.0,1.1956732959259473,491.95673295925945,0.5978366479629736,0.0
0.6991286910592928,43.5171079794558,7.6052228022927375,0.0,0.0,8.601742617881415,0.3008713089407072,7.551009727207643,0.0,0.0,4.504356544703536,0.3008713089407072,0.0,0.0,0.0,0.0
0.0,33.36675043164744,6.118421782903257,0.0,0.0,9.535469192220669,0.0,2.267734596110334,0.0,0.0,8.322654038896662,0.5354691922206675,0.0,480.0503505309774,121.21053994752748,0.0
0.06809727353795,37.267875426293344,0.2212360440237312,0.1361945470759,0.1361945470759,4.79570817938615,0.4766809147656502,0.7601844679619604,0.06809727353795,1.0,0.0,0.0,0.1361945470759,281.361945470759,0.0,0.0
0.0,58.58852816494142,8.865165623748783,0.0,0.0,11.0,1.5842649979980543,8.898861243493677,0.0,0.0,3.5842649979980545,0.8539337505004864,0.0,3.213457488989299,0.0,0.0
0.0,35.386647313234576,2.976522495411364,0.0,0.0,2.0,0.5781364298824675,4.656272859764935,0.0,0.0,5.953044990822727,0.0,0.0,0.0,0.0,0.0
0.4802030141246198,32.93934020409498,3.900741106075179,0.5197969858753801,0.5197969858753801,2.51979698587538,1.51979698587538,4.718401263768619,0.0,0.0,7.96040602824924,0.0,0.0,188.2771578022553,0.0,0.0
0.3182728054789512,10.238835569482948,3.191587086224608,0.0,0.0,9.681727194521049,0.0,3.7539619786910494,0.0,0.0,7.137546471226366,0.3182728054789512,0.0,235.89362306857828,2215.34543890421,0.0
0.0,35.2719548909668,0.3375342212053399,0.0,0.0,3.355357050596001,0.881547649801333,6.751413917284832,0.0,0.0,10.493155023311331,1.0,0.0,145.3988055258267,15060.396426910727,0.0
0.0229192740773181,23.2346440846196,1.712003285215193,0.0,0.0,8.0,0.0,2.3300782226172028,0.0,0.0,3.045838548154636,0.0,0.0,0.0,581.495775970299,0.0
0.5049513691175457,20.041286549455787,1.0144540407578757,0.0,0.0,4.039610952940365,0.5049513691175457,1.260295312315968,0.0,0.0,6.049513691175457,1.0,0.0,89.90097261764909,124.24748017500517,0.0
0.0,25.11074102216085,6.54302794455558,0.0,0.0,2.0,0.0,3.0585590489139367,0.0,0.3397078436378636,0.6602921563621363,0.3397078436378636,0.0,113.20584312724272,0.0,0.0
0.0,54.11287578243113,0.6209426785318461,0.9788191457576426,0.9788191457576426,5.063542562727072,0.9788191457576426,3.876971088690009,0.0,0.9788191457576426,0.0211808542423573,1.0,0.0,180.42361708484717,313.703468040607,0.0
0.0642510606948244,41.83647666471386,2.957273047088925,0.0,0.0,7.678744696525878,1.0642510606948243,5.646619166178466,0.0,0.0,10.55024257513623,1.0,0.1285021213896489,80.0,0.0,0.0
0.0,33.877200192655806,1.979196926287291,0.2927979762895091,0.2927979762895091,1.4144040474209818,0.2927979762895091,1.6863989499977818,0.0,0.0,1.0,0.0,0.0,420.4486880615669,40638.37030409553,0.0
0.4751322474150505,29.74664613703292,7.806613680391389,0.0,0.0,10.099471010339798,1.0497355051698989,2.4119471715443908,0.0,0.0,2.425396742245152,1.0,0.0,28.507934844903037,519.005289896602,0.0
1.0,19.186039946477973,4.382635170478648,0.0,0.0,9.737971920447327,0.0,1.493756495748896,0.0,0.4344929801118324,0.5655070198881675,0.5655070198881675,0.0,0.0,0.0,0.0
0.0,24.19401516728873,2.2984763396807453,0.0,0.0,1.327265434012067,0.8848436226747116,2.413632717006034,0.0,0.0,3.6727345659879327,0.4424218113373558,0.0,317.49109871568623,654.6062550930116,0.0
0.7579241245964726,32.329769133219976,1.7117589393321797,0.0,0.0,7.305468872175308,0.2420758754035273,1.488056361459384,0.0,0.0,13.579241245964727,1.0,0.0,129.6830350161411,2077.3054688721754,0.0
0.3030625606510347,29.985839005153757,3.659054619267586,0.0,0.0,7.212250242604139,0.3030625606510347,2.0075233389420686,0.0,1.0,0.0,0.3030625606510347,0.0,360.0,0.0,0.0
0.0,47.352044032928106,6.051683862565001,0.0,0.0,5.101599128200425,0.025399782050106,0.0760676906087148,0.974600217949894,0.974600217949894,0.1777984743507424,1.0,0.0,2.031982564008485,2696.705542461228,0.0
0.2622156611319503,38.9511373554722,5.057813863774274,0.0,0.0,8.853412066416597,1.4755686777360997,3.1066765083020744,0.0,0.0,3.622156611319503,1.0,0.0,0.0,488.46251091019417,0.0
0.4026283517691157,28.40680992931332,8.399069208348244,0.0,0.0,7.389486592923538,0.0,3.6523062959223744,0.0,0.5973716482308843,1.6105134070764628,0.4026283517691157,0.0,443.91876636070464,500.0,0.0
0.2513741342070593,42.11439571699872,5.833959293774703,0.0,0.0,8.74862586579294,1.0,11.917918587549403,0.0,0.0,9.234884523722346,1.0,0.0,0.0,761.8460969688093,0.0
0.8261228438427398,30.792067577879656,0.831427534912808,0.0,0.0,8.0,0.1738771561572601,1.5265447828648906,0.0,0.0,5.217140093100821,1.0,0.0,80.0,0.0,0.0
0.0,41.16999816894531,4.039999961853027,0.0,0.0,2.0,1.0,7.0,0.0,0.0,8.0,1.0,0.0,320.0,0.0,0.0
1.0,36.75,5.125,0.0,0.0,11.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4000.0,0.0
0.0,17.5,22.0,2.0,2.0,13.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,450.0,100000.0,0.0
0.0,27.25,1.6649999618530271,0.0,0.0,2.0,1.0,5.085000038146973,0.0,0.0,9.0,1.0,0.0,399.0,827.0,0.0
0.0,25.670000076293945,12.5,0.0,0.0,2.0,0.0,1.2100000381469729,0.0,0.0,67.0,0.0,0.0,140.0,258.0,0.0
0.0,54.41999816894531,0.5,1.0,1.0,5.0,1.0,3.9600000381469727,0.0,1.0,0.0,1.0,0.0,180.0,314.0,0.0
0.0,42.0,9.789999961853027,0.0,0.0,10.0,1.0,7.960000038146973,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0
0.0,33.5,1.75,0.0,0.0,10.0,1.0,4.5,0.0,0.0,4.0,0.0,0.0,253.0,857.0,0.0
0.0,20.170000076293945,8.170000076293945,0.0,0.0,12.0,0.0,1.9600000381469729,0.0,0.0,14.0,1.0,0.0,60.0,158.0,0.0
0.0,23.25,1.5,0.0,0.0,8.0,0.0,2.375,0.0,0.0,3.0,0.0,0.0,0.0,582.0,0.0
1.0,24.5,0.5,0.0,0.0,8.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0,280.0,824.0,0.0
1.0,49.83000183105469,13.585000038146973,0.0,0.0,5.0,1.0,8.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,23.25,4.0,0.0,0.0,0.0,2.0,0.25,0.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0
1.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,456.0,0.0
0.0,32.66999816894531,5.5,0.0,0.0,8.0,1.0,5.5,0.0,0.0,12.0,0.0,0.0,408.0,1000.0,0.0
0.0,20.420000076293945,7.5,0.0,0.0,5.0,0.0,1.5,0.0,0.0,1.0,1.0,0.0,160.0,234.0,0.0
1.0,26.920000076293945,13.5,0.0,0.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,5000.0,0.0
1.0,44.33000183105469,0.0,0.0,0.0,0.0,0.0,2.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1.0,23.420000076293945,0.7900000214576721,1.0,1.0,8.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,80.0,400.0,0.0
0.0,19.170000076293945,0.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,500.0,1.0,0.0
1.0,28.170000076293945,0.375,0.0,0.0,8.0,0.0,0.5849999785423279,0.0,0.0,4.0,1.0,0.0,80.0,0.0,0.0
0.0,18.5,2.0,0.0,0.0,3.0,0.0,1.5,0.0,0.0,2.0,1.0,0.0,120.0,300.0,0.0
0.0,28.25,0.875,0.0,0.0,6.0,0.0,0.959999978542328,0.0,0.0,3.0,0.0,0.0,396.0,0.0,0.0
0.0,32.89545391294603,1.0619476445802407,1.0,1.0,10.368913641284353,0.0,0.432038068386848,0.0,0.5436954529052159,1.3689136412843523,0.4563045470947841,0.0,232.62172717431292,1035.340204438839,0.0
0.0123745250981277,22.652428249710503,1.5942809319705686,0.9876254749018722,0.9876254749018722,8.925752849411234,0.0247490501962555,3.0530118902962617,0.0,0.0,5.975250949803744,1.0,0.0247490501962555,80.0,0.0,0.0
0.9442607122388011,56.379045847619885,15.48441158820891,0.0,0.0,3.7770428489552046,6.665564273432807,0.146315630373147,0.0,0.0,14.777042848955205,0.9442607122388011,0.0,0.0,249.06235364716437,0.0
0.0,21.838099735076614,1.6920572243460998,0.0,0.0,1.7682288973843991,0.6158855513078004,1.7309570817404252,0.0,0.0,4.463542205231201,1.0,0.0,169.27084410462402,316.62890988531063,0.0
0.0,24.445272076379805,12.197695960714872,0.0,0.0,10.186175764289231,0.0,3.0,0.0,1.0,0.0,0.0,1.6976959607148725,16.97695960714872,0.0,0.0
0.0,60.08000183105469,14.5,0.0,0.0,13.0,7.0,18.0,0.0,0.0,15.0,0.0,0.0,0.0,1000.0,0.0
0.0,31.670000076293945,0.8299999833106995,0.0,0.0,10.0,0.0,1.3350000381469729,0.0,0.0,8.0,0.0,0.0,303.0,3290.0,0.0
0.0,26.0,1.0,0.0,0.0,8.0,0.0,1.75,0.0,1.0,0.0,0.0,0.0,280.0,0.0,0.0
0.0,28.670000076293945,9.335000038146973,0.0,0.0,8.0,1.0,5.664999961853027,0.0,0.0,6.0,1.0,0.0,381.0,168.0,0.0
0.0,21.82999992370605,0.25,0.0,0.0,1.0,1.0,0.6650000214576721,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,34.5,4.039999961853027,1.0,1.0,3.0,2.0,8.5,0.0,0.0,7.0,0.0,0.0,195.0,0.0,0.0
1.0,17.829999923706055,11.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,3000.0,0.0
0.0,23.920000076293945,0.6650000214576721,0.0,0.0,0.0,0.0,0.1650000065565109,1.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0
