V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,class
1.0,169.0,455.0,0.8413389921188354,0.2965199947357178,0.9532600045204164,0.8906639814376831,0.5783519744873047,0.1531669944524765,0.8837029933929443,0.3745670020580292,0.5616469979286194,0.1248579993844032,0.558633029460907,0.2013860046863556,0.215716004371643,0.4762440025806427,0.0834340006113052,0.2476470023393631,0.4129390120506286,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
3.0,155.0,336.0,0.6211739778518677,0.1618140041828155,0.0348029993474483,0.139831006526947,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1873130053281784,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.4795880019664764,0.0183739997446537,0.1068399995565414,0.0882169976830482,0.0834290012717247,0.1410939991474151,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
3.0,155.0,336.0,0.6211739778518677,0.1618140041828155,0.0348029993474483,0.139831006526947,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1873130053281784,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.4795880019664764,0.0183739997446537,0.1068399995565414,0.0882169976830482,0.0834290012717247,0.1410939991474151,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,155.0,357.0,0.6594859957695007,0.0958279967308044,0.0348029993474483,0.3077720105648041,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1198170036077499,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.2013860046863556,0.0183739997446537,0.1068399995565414,0.0834340006113052,0.0834290012717247,0.1410939991474151,0.0
3.0,1.0,316.0,0.5840579867362976,0.2528659999370575,0.2988379895687103,0.1610489934682846,0.0520029999315738,0.1938479989767074,0.1166659966111183,0.2936829924583435,0.2456749975681305,0.0738790035247802,0.1307349950075149,0.5431489944458008,0.0380849987268447,0.2837109863758087,0.0975880026817321,0.2244630008935928,0.0556499995291233,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
3.0,155.0,336.0,0.6211739778518677,0.1618140041828155,0.0348029993474483,0.139831006526947,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1873130053281784,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.4795880019664764,0.0183739997446537,0.1068399995565414,0.0882169976830482,0.0834290012717247,0.1410939991474151,0.0
1.0,49.0,357.0,0.6594859957695007,0.1618140041828155,0.054977998137474,0.1448750048875808,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.0783120021224021,0.1279390007257461,0.0142540000379085,0.2185019999742508,0.0259569995105266,0.0183739997446537,0.0997459962964057,0.2072400003671646,0.0004649999900721,0.0031840000301599,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
3.0,155.0,416.0,0.7700859904289246,0.3330529928207397,0.0348029993474483,0.3077720105648041,0.6803839802742004,0.1740429997444152,0.2638350129127502,0.3744130134582519,0.3301810026168823,0.9105939865112304,0.5526729822158813,0.4795880019664764,0.4063250124454498,0.7432479858398438,0.2430029958486557,0.0834290012717247,0.3992010056972503,0.0
1.0,49.0,416.0,0.7700859904289246,0.3330529928207397,0.0348029993474483,0.1448750048875808,0.1359400004148483,0.074363999068737,0.2638350129127502,0.0783120021224021,0.1279390007257461,0.0142540000379085,0.0447960011661052,0.0259569995105266,0.3066720068454742,0.0997459962964057,0.2072400003671646,0.0004649999900721,0.0031840000301599,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
2.0,125.0,347.0,0.6428149938583374,0.6619390249252319,0.3815639913082123,0.4570690095424652,0.5850600004196167,0.7084720134735107,0.4487780034542084,0.8990229964256287,0.9813650250434875,0.958853006362915,0.8754730224609375,0.9465439915657043,0.0857940018177032,0.8776400089263916,0.6426889896392822,0.2244630008935928,0.2986130118370056,0.0
1.0,155.0,357.0,0.6594859957695007,0.0958279967308044,0.0348029993474483,0.3077720105648041,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1198170036077499,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.2013860046863556,0.0183739997446537,0.1068399995565414,0.0834340006113052,0.0834290012717247,0.1410939991474151,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,49.0,357.0,0.6594859957695007,0.1618140041828155,0.054977998137474,0.1448750048875808,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.0783120021224021,0.1279390007257461,0.0142540000379085,0.2185019999742508,0.0259569995105266,0.0183739997446537,0.0997459962964057,0.2072400003671646,0.0004649999900721,0.0031840000301599,0.0
3.0,1.0,316.0,0.5840579867362976,0.2528659999370575,0.2988379895687103,0.1610489934682846,0.0520029999315738,0.1938479989767074,0.1166659966111183,0.2936829924583435,0.2456749975681305,0.0738790035247802,0.1307349950075149,0.5431489944458008,0.0380849987268447,0.2837109863758087,0.0975880026817321,0.2244630008935928,0.0556499995291233,0.0
1.0,155.0,357.0,0.6594859957695007,0.0958279967308044,0.0348029993474483,0.3077720105648041,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1198170036077499,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.2013860046863556,0.0183739997446537,0.1068399995565414,0.0834340006113052,0.0834290012717247,0.1410939991474151,0.0
1.0,155.0,357.0,0.6594859957695007,0.0958279967308044,0.0348029993474483,0.3077720105648041,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1198170036077499,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.2013860046863556,0.0183739997446537,0.1068399995565414,0.0834340006113052,0.0834290012717247,0.1410939991474151,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
3.0,155.0,336.0,0.6211739778518677,0.1618140041828155,0.0348029993474483,0.139831006526947,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.1873130053281784,0.2878240048885345,0.0994499996304512,0.0447960011661052,0.4795880019664764,0.0183739997446537,0.1068399995565414,0.0882169976830482,0.0834290012717247,0.1410939991474151,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
3.0,1.0,316.0,0.5840579867362976,0.2528659999370575,0.2988379895687103,0.1610489934682846,0.0520029999315738,0.1938479989767074,0.1166659966111183,0.2936829924583435,0.2456749975681305,0.0738790035247802,0.1307349950075149,0.5431489944458008,0.0380849987268447,0.2837109863758087,0.0975880026817321,0.2244630008935928,0.0556499995291233,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,78.0,457.0,0.8456109762191772,0.033890001475811,0.3829480111598968,0.6456350088119507,0.932790994644165,0.0400950014591217,0.5496320128440857,0.2177789956331253,0.9230080246925354,0.3533180058002472,0.8285809755325317,0.8652060031890869,0.0840829983353614,0.3674330115318298,0.5371260046958923,0.0875760018825531,0.2723029851913452,0.0
3.0,1.0,316.0,0.5840579867362976,0.2528659999370575,0.2988379895687103,0.1610489934682846,0.0520029999315738,0.1938479989767074,0.1166659966111183,0.2936829924583435,0.2456749975681305,0.0738790035247802,0.1307349950075149,0.5431489944458008,0.0380849987268447,0.2837109863758087,0.0975880026817321,0.2244630008935928,0.0556499995291233,0.0
1.0,13.0,527.0,0.9769070148468018,0.857928991317749,0.6149709820747375,0.6155160069465637,0.352768987417221,0.8339599967002869,0.0950919985771179,0.23089300096035,0.9548329710960388,0.5771819949150085,0.7835109829902649,0.5304250121116638,0.1751700043678283,0.5444579720497131,0.0813919976353645,0.7330150008201599,0.5313689708709717,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,134.0,405.0,0.7496520280838013,0.134890004992485,0.8967769742012024,0.3684850037097931,0.6031590104103088,0.5072879791259766,0.7757750153541565,0.6714619994163513,0.634427011013031,0.305444985628128,0.7889159917831421,0.9402040243148804,0.2426780015230178,0.9932770133018494,0.5252320170402527,0.0639749988913536,0.7692649960517883,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,49.0,357.0,0.6594859957695007,0.1618140041828155,0.054977998137474,0.1448750048875808,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.0783120021224021,0.1279390007257461,0.0142540000379085,0.2185019999742508,0.0259569995105266,0.0183739997446537,0.0997459962964057,0.2072400003671646,0.0004649999900721,0.0031840000301599,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
3.0,1.0,316.0,0.5840579867362976,0.2528659999370575,0.2988379895687103,0.1610489934682846,0.0520029999315738,0.1938479989767074,0.1166659966111183,0.2936829924583435,0.2456749975681305,0.0738790035247802,0.1307349950075149,0.5431489944458008,0.0380849987268447,0.2837109863758087,0.0975880026817321,0.2244630008935928,0.0556499995291233,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
2.0,37.0,336.0,0.6211739778518677,0.0353780016303062,0.0497500002384185,0.0827179998159408,0.091058000922203,0.0249060001224279,0.0617720000445842,0.1131789982318878,0.2949300110340118,0.3507669866085052,0.1015740036964416,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0882169976830482,0.0419729985296726,0.480800986289978,0.0
1.0,49.0,357.0,0.6594859957695007,0.1618140041828155,0.054977998137474,0.1448750048875808,0.0832410007715225,0.0125620001927018,0.0672580003738403,0.0783120021224021,0.1279390007257461,0.0142540000379085,0.2185019999742508,0.0259569995105266,0.0183739997446537,0.0997459962964057,0.2072400003671646,0.0004649999900721,0.0031840000301599,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,1.0,260.0,0.4823060035705566,0.2024250030517578,0.0119559997692704,0.0490950010716915,0.1497450023889541,0.3347429931163788,0.0743879973888397,0.063070997595787,0.0121440002694725,0.1042260006070137,0.1837610006332397,0.3140980005264282,0.1486970037221908,0.1733729988336563,0.0299479998648166,0.2034749984741211,0.0210740007460117,0.0
2.0,112.0,482.0,0.8923630118370056,0.8021230101585388,0.9844189882278442,0.2121929973363876,0.8088750243186951,0.2642259895801544,0.969816029071808,0.1441520005464553,0.7410669922828674,0.3856109976768493,0.0717120021581649,0.9358559846878052,0.2271559983491897,0.5673879981040955,0.0490700006484985,0.375560998916626,0.1044100001454353,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
1.0,44.0,455.0,0.8413389921188354,0.033890001475811,0.0954279974102974,0.139831006526947,0.2037560045719146,0.0249060001224279,0.2553409934043884,0.1198170036077499,0.3683649897575378,0.1248579993844032,0.2753179967403412,0.2013860046863556,0.0840829983353614,0.3607620000839233,0.0834340006113052,0.0419729985296726,0.2064740061759948,0.0
2.0,37.0,295.0,0.5466229915618896,0.0943859964609146,0.0497500002384185,0.0827179998159408,0.0735990032553672,0.220206007361412,0.0292050000280141,0.1131789982318878,0.1301130056381225,0.3507669866085052,0.0717120021581649,0.4099319875240326,0.0710949972271919,0.0357469990849494,0.0490700006484985,0.1336719989776611,0.0397510007023811,0.0
