A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,class
0.0,21.0,3.0,1.0,1.0,1.0,0.0,1.0850000381469729,0.0,0.0,8.0,0.0,0.0,160.0,1.0,0.0
0.0,21.32999992370605,10.5,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,28.670000076293945,9.335000038146973,0.0,0.0,8.0,1.0,5.664999961853027,0.0,0.0,6.0,1.0,0.0,381.0,168.0,0.0
0.0,34.91999816894531,5.0,0.0,0.0,10.0,1.0,7.5,0.0,0.0,6.0,0.0,0.0,0.0,1000.0,0.0
1.0,28.420000076293945,3.5,0.0,0.0,9.0,0.0,0.8349999785423279,0.0,1.0,0.0,1.0,2.0,280.0,0.0,0.0
0.0,19.170000076293945,9.5,0.0,0.0,9.0,0.0,1.5,0.0,1.0,0.0,1.0,0.0,120.0,2206.0,0.0
1.0,22.920000076293945,11.585000038146973,0.0,0.0,2.0,0.0,0.0399999991059303,0.0,1.0,0.0,1.0,0.0,80.0,1349.0,0.0
0.0,39.58000183105469,13.914999961853027,0.0,0.0,9.0,0.0,8.625,0.0,0.0,6.0,0.0,0.0,70.0,0.0,0.0
0.0,36.75,0.125,1.0,1.0,0.0,0.0,1.5,1.0,1.0,0.0,0.0,0.0,232.0,113.0,0.0
1.0,28.75,3.75,0.0,0.0,0.0,0.0,1.0850000381469729,0.0,0.0,1.0,0.0,0.0,371.0,0.0,0.0
1.0,24.5,0.5,0.0,0.0,8.0,1.0,1.5,0.0,1.0,0.0,1.0,0.0,280.0,824.0,0.0
0.0,26.670000076293945,2.7100000381469727,1.0,1.0,2.0,0.0,5.25,0.0,0.0,1.0,1.0,0.0,211.0,0.0,0.0
0.0,43.08000183105469,0.375,1.0,1.0,0.0,0.0,0.375,0.0,0.0,8.0,0.0,0.0,300.0,162.0,0.0
1.0,18.75,7.5,0.0,0.0,8.0,0.0,2.7100000381469727,0.0,0.0,5.0,1.0,0.0,0.0,26726.0,0.0
0.0,30.170000076293945,0.5,0.0,0.0,0.0,0.0,1.75,0.0,0.0,11.0,1.0,0.0,32.0,540.0,0.0
1.0,36.75,5.125,0.0,0.0,11.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4000.0,0.0
0.0,23.07999992370605,11.5,0.0,0.0,3.0,0.0,3.5,0.0,0.0,9.0,1.0,0.0,56.0,742.0,0.0
0.0,48.16999816894531,7.625,0.0,0.0,9.0,1.0,15.5,0.0,0.0,12.0,1.0,0.0,0.0,790.0,0.0
1.0,23.5,9.0,0.0,0.0,8.0,0.0,8.5,0.0,0.0,5.0,0.0,0.0,120.0,0.0,0.0
0.0,26.0,1.0,0.0,0.0,8.0,0.0,1.75,0.0,1.0,0.0,0.0,0.0,280.0,0.0,0.0
0.0,28.0,2.0,0.0,0.0,5.0,1.0,4.164999961853027,0.0,0.0,2.0,0.0,0.0,181.0,0.0,0.0
0.0,33.16999816894531,3.164999961853028,1.0,1.0,10.0,0.0,3.164999961853028,0.0,0.0,3.0,0.0,0.0,380.0,0.0,0.0
0.0,26.670000076293945,4.25,0.0,0.0,2.0,0.0,4.289999961853027,0.0,0.0,1.0,0.0,0.0,120.0,0.0,0.0
1.0,35.41999816894531,12.0,0.0,0.0,8.0,1.0,14.0,0.0,0.0,8.0,1.0,0.0,0.0,6590.0,0.0
1.0,30.5,6.5,0.0,0.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,3065.0,0.0
0.0,23.920000076293945,1.5,0.0,0.0,1.0,1.0,1.875,0.0,0.0,6.0,1.0,0.0,200.0,327.0,0.0
0.0,42.0,0.2049999982118606,0.0,0.0,3.0,1.0,5.125,0.0,1.0,0.0,1.0,0.0,400.0,0.0,0.0
1.0,30.670000076293945,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,220.0,19.0,0.0
0.0,42.83000183105469,4.625,0.0,0.0,8.0,0.0,4.579999923706055,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
0.0,59.5,2.75,0.0,0.0,9.0,0.0,1.75,0.0,0.0,5.0,0.0,0.0,60.0,58.0,0.0
1.0,56.5,16.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,247.0,0.0
1.0,32.16999816894531,1.4600000381469729,0.0,0.0,9.0,0.0,1.0850000381469729,0.0,0.0,16.0,1.0,0.0,120.0,2079.0,0.0
0.0,48.33000183105469,12.0,0.0,0.0,6.0,0.0,16.0,0.0,1.0,0.0,1.0,2.0,110.0,0.0,0.0
0.0,22.670000076293945,0.1650000065565109,0.0,0.0,0.0,3.0,2.25,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
0.0,51.33000183105469,10.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,1249.0,0.0
0.0,19.170000076293945,0.0,1.0,1.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,500.0,1.0,0.0
1.0,20.420000076293945,0.8349999785423279,0.0,0.0,8.0,0.0,1.5850000381469729,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.0,22.82999992370605,3.0,0.0,0.0,6.0,0.0,1.2899999618530271,0.0,0.0,1.0,1.0,0.0,260.0,800.0,0.0
1.0,36.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,456.0,0.0
0.0,38.16999816894531,10.125,0.0,0.0,10.0,0.0,2.5,0.0,0.0,6.0,1.0,0.0,520.0,196.0,0.0
0.0,37.58000183105469,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,39.16999816894531,1.7100000381469729,0.0,0.0,10.0,0.0,0.125,0.0,0.0,5.0,0.0,0.0,480.0,0.0,0.0
1.0,27.420000076293945,14.5,0.0,0.0,10.0,1.0,3.0850000381469727,0.0,0.0,1.0,1.0,0.0,120.0,11.0,0.0
1.0,58.66999816894531,4.460000038146973,0.0,0.0,8.0,1.0,3.039999961853028,0.0,0.0,6.0,1.0,0.0,43.0,560.0,0.0
0.0,57.41999816894531,8.5,0.0,0.0,11.0,1.0,7.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
1.0,44.16999816894531,6.664999961853027,0.0,0.0,8.0,0.0,7.375,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
0.0,28.25,5.125,0.0,0.0,10.0,0.0,4.75,0.0,0.0,2.0,1.0,0.0,420.0,7.0,0.0
1.0,17.829999923706055,11.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,3000.0,0.0
1.0,38.48993923006374,4.020092083617199,0.0,0.0,3.3083052882851094,0.0,2.429837659235016,0.0,1.0,0.0,0.7819491186191484,0.0,348.6366807014232,11042.680657069395,0.0
0.0,27.25,1.5850000381469729,0.0,0.0,2.0,1.0,1.8350000381469729,0.0,0.0,12.0,0.0,0.0,583.0,713.0,0.0
0.0,65.41999816894531,11.0,0.0,0.0,11.0,5.0,20.0,0.0,0.0,7.0,0.0,0.0,22.0,0.0,0.0
0.0,34.25,3.0,0.0,0.0,2.0,1.0,7.414999961853027,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,40.83000183105469,10.0,0.0,0.0,8.0,1.0,1.75,0.0,1.0,0.0,1.0,0.0,29.0,837.0,0.0
1.0,38.25,6.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,33.08000183105469,4.625,0.0,0.0,8.0,1.0,1.625,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
1.0,20.82999992370605,3.0,0.0,0.0,12.0,0.0,0.0399999991059303,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0
1.0,28.07999992370605,15.0,1.0,1.0,11.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13212.0,0.0
1.0,24.75,12.5,0.0,0.0,12.0,0.0,1.5,0.0,0.0,12.0,0.0,0.0,120.0,567.0,0.0
0.0,29.57999992370605,4.5,0.0,0.0,9.0,0.0,7.5,0.0,0.0,2.0,0.0,0.0,330.0,0.0,0.0
0.0,48.08000183105469,6.039999961853027,0.0,0.0,5.0,0.0,0.0399999991059303,1.0,1.0,0.0,1.0,0.0,0.0,2690.0,0.0
1.0,17.579999923706055,9.0,0.0,0.0,12.0,0.0,1.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,15.829999923706056,0.5849999785423279,0.0,0.0,0.0,1.0,1.5,0.0,0.0,2.0,1.0,0.0,100.0,0.0,0.0
0.0,18.5,2.0,0.0,0.0,3.0,0.0,1.5,0.0,0.0,2.0,1.0,0.0,120.0,300.0,0.0
1.0,22.82999992370605,2.289999961853028,0.0,0.0,8.0,1.0,2.289999961853028,0.0,0.0,7.0,0.0,0.0,140.0,2384.0,0.0
0.0,21.32999992370605,7.5,0.0,0.0,12.0,0.0,1.4149999618530271,0.0,0.0,1.0,1.0,0.0,80.0,9800.0,0.0
0.0,20.300159449951963,9.545816826704682,0.3944224356062432,0.3944224356062432,0.0,0.0,1.9943427106302625,0.0,0.3944224356062432,1.8167326931812704,0.3944224356062432,0.7888448712124865,40.0,16.95617180302519,0.0
0.0,35.690762507345525,0.870909867708193,0.4175091438392669,0.4175091438392669,3.7575822945534023,0.582490856160733,0.2788890049143713,0.0,0.4175091438392669,3.4949451369643985,0.582490856160733,0.0,236.70036575357068,996.8485698291944,0.0
0.1219033572751416,44.73863059423183,5.527396353811545,0.0,0.0,5.365710071825426,0.0,0.2892923694928291,0.8780966427248583,0.8780966427248583,0.6095167863757087,1.0,0.0,26.81873860053116,2667.2040721895487,0.0
0.2367594128563189,23.42678398177727,3.1775695596422397,0.763240587143681,0.763240587143681,1.236759412856319,0.2367594128563189,0.9760906992014112,0.0,0.0,8.236759412856319,0.0,0.0,164.97194766998268,0.763240587143681,0.0
0.0,41.34957928513772,1.4509600409003447,0.879915174517916,0.879915174517916,0.960678603856672,0.1200848254820839,1.0102487222193517,0.0,0.0,7.759830349035832,0.1200848254820839,0.0,309.7268708640488,162.72050895289252,0.0
0.0430973562049944,46.77630672365192,6.253762850273834,0.0,0.0,5.215486781024972,0.0430973562049944,0.081373461101257,0.9569026437950056,0.9569026437950056,0.4740709182549388,1.0,0.0,0.0,2703.360180423548,0.0
1.0,18.993679817058204,2.1635716251249164,0.0,0.0,5.229222799359736,0.346347150080033,0.6273734496425262,0.0,0.0,2.653652849919967,1.0,0.0,100.0,3.921917099519802,0.0
0.0,44.03328840205004,8.864911430675447,0.0,0.0,3.1824557153377238,0.6364911430675446,5.4863362681788335,0.0,0.6364911430675446,3.9985974262570094,0.0,0.0,37.08631884956839,2084.707381681463,0.0
0.0,55.00536747184125,17.39775594855059,0.0,0.0,0.6850731281573117,1.3701462563146234,12.952975333022524,0.0,0.0,14.480585025258494,0.3149268718426883,0.0,0.0,0.0,0.0
0.5705078215683617,21.27558398234725,6.435937427453107,0.0,0.0,5.4230469294101695,0.0,0.3797461021722622,0.0,0.4294921784316383,1.711523464705085,1.0,0.0,100.0,3.42304692941017,0.0
0.0,21.262421774972264,10.156440300496936,0.9600407913100228,0.9600407913100228,0.3596328782097954,0.0,2.7447501532261107,0.0,0.9600407913100228,0.2397552521398636,0.9600407913100228,1.9200815826200452,41.19877626069932,0.0,0.0
0.7738302962105958,44.4232495937357,6.53894370489276,0.0,0.0,8.964472665895363,1.5476605924211917,5.378198260576865,0.0,0.0,4.869151481052979,0.7738302962105958,0.0,407.7946070494636,50851.21332583165,0.0
0.0,23.00464042030288,0.0545686886454165,0.0,0.0,1.338561376035736,0.992157935946396,0.8010073110396992,0.330719311982132,1.0,0.0,0.669280688017868,0.661438623964264,0.0,0.0,0.0
0.0,37.36253674658428,0.7498967027027243,0.3054599183428182,0.3054599183428182,2.7491392650853643,0.6945400816571817,0.2604008819728053,0.0,0.3054599183428182,4.16724048994309,0.6945400816571817,0.0,232.21839673371272,983.7388104461096,0.0
0.0,33.24719307257605,5.105119074534729,0.0796130901559641,0.0796130901559641,8.318452360623857,0.9203869098440358,5.101934549220179,0.0,0.0,11.283482188596322,0.0796130901559641,0.0,391.4404772475594,1000.0,0.0
1.0,40.36451535709712,6.237525855866564,0.0,0.0,6.071545275903609,0.0,3.277033711295169,0.0,0.6428182413654637,1.0715452759036088,0.0,0.0,0.0,0.0,0.0
0.0,54.93624974653347,12.59820441806347,0.0,0.0,4.803591163873064,1.0,7.895314091842823,0.0,0.9607182327746128,0.4320994394792607,0.0392817672253873,0.0,23.057237586590706,2038.0168506424736,0.0
0.0,25.28123926270638,9.84795455076578,0.0,0.0,0.5902013629854229,0.0,2.487751703731779,0.0,0.0,7.360805451941692,0.5902013629854229,0.0,291.79946097548685,713.6080545194169,0.0
1.0,47.96823362626195,12.149111292445369,0.0,0.0,6.396326153594555,0.5345579488018151,6.870952820806353,0.0,0.5345579488018151,3.2580943583872948,0.0,0.0,0.0,0.0,0.0
0.0,27.4387227678693,4.634361345787677,0.4865333725917116,0.4865333725917116,1.0269332548165768,0.9730667451834232,2.9325718708819277,0.0,0.0,4.405733608141981,0.0,0.0,131.67680094220108,3.405733608141981,0.0
0.0971682396683726,20.49593011347511,0.375,0.0,0.0,8.0,0.0,1.8625069387842488,0.0,0.0,2.194336479336745,0.0971682396683726,0.0,80.0,0.0,0.0
0.0,36.470253909490886,2.1836436909531542,0.0,0.0,5.815143464259185,0.5978366479629736,4.974188742986115,0.0,0.5978366479629736,0.8043267040740527,1.0,0.0,408.04326704074055,2.815143464259185,0.0
0.0,20.770583676001,5.387931502776913,0.0,0.0,0.3008713089407072,0.0,2.126089136175884,0.0,0.0,6.2034852357628285,0.3008713089407072,0.0,321.3111264880479,702.0348523576283,0.0
0.0,26.464553225273868,1.0354691922206674,0.0,0.0,4.28375353776534,0.0,2.0846682451379173,0.0,0.0,6.71624646223466,0.4645308077793325,0.0,14.86498584893864,562.489706073268,0.0
0.0,33.363726569750405,9.294618081672985,0.0,0.0,0.6128754618415503,0.0,4.3297568161551245,0.0,0.0,11.25092999108255,0.06809727353795,0.0,5.4477818830360025,224.8815445916632,0.0
0.8539337505004864,28.58941123338888,3.404490154435737,0.0,0.0,9.707867501000973,1.0,1.6235895286850075,0.0,1.0,0.0,0.8539337505004864,0.0,358.5393375050049,0.0,0.0
0.5781364298824675,35.51653775574401,10.687102211022635,0.5781364298824675,0.5781364298824675,4.62509143905974,1.0,6.8757336017295945,0.0,0.0,12.734409289647402,1.0,0.0,0.0,2292.828319308002,0.0
0.0,34.672172881713415,0.5,0.0,0.0,1.4406090423738596,0.4802030141246198,3.159918689829836,0.0,0.4802030141246198,2.5989849293769005,0.0,0.0,315.8416241129969,0.0,0.0
0.3182728054789512,27.94309129820975,5.666754388905286,0.6817271945210488,0.6817271945210488,1.3634543890420976,0.0,4.215613382193409,0.0,0.0,1.0,1.0,0.0,213.86445524931057,6.047183304100073,0.0
0.0,35.2719548909668,0.3375342212053399,0.0,0.0,3.355357050596001,0.881547649801333,6.751413917284832,0.0,0.0,10.493155023311331,1.0,0.0,145.3988055258267,15060.396426910727,0.0
0.0,33.516973783627016,2.686971996287375,0.0,0.0,6.068757822231955,0.0,4.181242177768045,0.0,0.0,5.885403629613409,1.0,0.0,203.95416145184532,0.0,0.0
0.0,20.433963705195467,6.544562322057911,0.0,0.0,6.029708214705274,0.0,1.7524756845587728,0.0,0.0,1.4950486308824544,1.0,0.0,99.80194523529818,288.891069879414,0.0
0.6602921563621363,20.38311555478876,6.951509902555024,0.0,0.0,4.038247061827182,0.6602921563621363,0.90061356516695,0.0,0.0,1.3397078436378638,0.0,0.0,80.0,33.01460781810682,0.0
1.0,45.88238442219019,3.045009315265009,0.0,0.0,0.232989396665932,0.0,2.430599742386188,0.0,0.0211808542423573,7.830553166061141,0.0,0.0,387.61238172002646,4155.6322441754655,0.0
0.0,23.001535539675302,1.5821087355137389,0.9357489393051756,0.9357489393051756,9.0,0.0,3.127726991058048,0.0,0.0,5.935748939305175,0.9357489393051756,0.0,81.28502121389648,0.1927531820844733,0.0
0.0,40.68240910669721,0.4743741369217725,0.2927979762895091,0.2927979762895091,2.414404047420982,0.7072020237104909,4.06360733595053,0.2927979762895091,1.0,0.0,0.7072020237104909,0.0,409.0767372649748,0.0,0.0
0.0,26.88208488793208,0.9751322474150506,0.0,0.0,3.801057979320405,0.0,2.0469576546344066,0.0,0.0,7.198942020679596,0.5248677525849494,0.0,16.795768082718382,559.9555543914321,0.0
0.0,41.65541155856998,7.7424908613460595,0.0,0.0,8.434492980111832,0.5655070198881675,7.14054407279356,0.0,0.0,8.827535099440837,0.5655070198881675,0.0,75.65507019888167,0.0,0.0
0.5575781886626442,51.988612917106224,0.1473031312022732,0.4424218113373558,0.4424218113373558,7.248516452614375,3.9030473206385095,0.6636327170060337,0.4424218113373558,0.4424218113373558,0.5575781886626442,0.5575781886626442,0.0,232.0,105.75148354738562,0.0
0.2420758754035273,21.06710135983161,3.029967990370084,0.0,0.0,6.063392996771781,3.0316964983858905,0.6433158120029762,0.7579241245964726,0.7579241245964726,0.2420758754035273,1.0,0.0,204.84151750807052,34.916406616525926,0.0
0.3030625606510347,35.10289915993255,1.3432943281983016,0.0,0.0,6.969374393489653,0.3030625606510347,0.3522969204882761,0.0,0.3030625606510347,3.4846871967448263,0.0,0.0,483.33368816716137,0.0,0.0
0.025399782050106,36.21915208600217,3.39604874678811,0.0,0.0,8.101599128200425,0.974600217949894,8.790451798086625,0.0,0.974600217949894,0.0507995641002121,0.025399782050106,0.0,101.64440305129853,637.7808104615949,0.0
0.2622156611319503,37.64314591841784,1.5383740280852567,0.0,0.0,2.097725289055602,0.2622156611319503,2.088258192857482,0.0,0.0,9.688921694340248,1.0,0.0,34.88437227245145,545.244313222639,0.0
0.0,24.74342912057721,0.7013141758845578,0.0,0.0,0.0,0.0,1.2083572942927556,0.0,0.4026283517691157,2.9868582411544216,0.4026283517691157,0.8052567035382314,307.1684597787706,0.0,0.0
0.2513741342070593,26.61744226186117,3.6238769165667657,0.2513741342070593,0.2513741342070593,6.256870671035297,0.7486258657929407,3.736407082208316,0.2513741342070593,0.2513741342070593,1.497251731585881,0.2513741342070593,0.0,176.72663971848,0.0,0.0
0.0,20.191631544765727,0.585391365583172,0.1738771561572601,0.1738771561572601,8.17387715615726,0.0,2.1886567210635146,0.0,0.0,2.6955086246290407,0.1738771561572601,0.0,80.0,0.0,0.0
0.0,27.75,0.5849999785423279,1.0,1.0,2.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,260.0,500.0,0.0
0.0,32.66999816894531,5.5,0.0,0.0,8.0,1.0,5.5,0.0,0.0,12.0,0.0,0.0,408.0,1000.0,0.0
0.0,25.32999992370605,0.5799999833106995,0.0,0.0,0.0,0.0,0.2899999916553497,0.0,0.0,7.0,0.0,0.0,96.0,5124.0,0.0
0.0,39.25,9.5,0.0,0.0,6.0,0.0,6.5,0.0,0.0,14.0,1.0,0.0,240.0,4607.0,0.0
1.0,23.25,5.875,0.0,0.0,8.0,0.0,3.1700000762939453,0.0,0.0,10.0,1.0,0.0,120.0,245.0,0.0
1.0,47.41999816894531,8.0,0.0,0.0,11.0,2.0,6.5,0.0,0.0,6.0,1.0,0.0,375.0,51100.0,0.0
0.0,53.91999816894531,9.625,0.0,0.0,11.0,0.0,8.664999961853027,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
0.0,48.58000183105469,0.2049999982118606,1.0,1.0,5.0,0.0,0.25,0.0,0.0,11.0,1.0,0.0,380.0,2732.0,0.0
0.0,39.91999816894531,0.5400000214576721,1.0,1.0,12.0,0.0,0.5,0.0,0.0,3.0,1.0,0.0,200.0,1000.0,0.0
0.0,54.41999816894531,0.5,1.0,1.0,5.0,1.0,3.9600000381469727,0.0,1.0,0.0,1.0,0.0,180.0,314.0,0.0
1.0,23.0,11.75,0.0,0.0,10.0,1.0,0.5,0.0,0.0,2.0,0.0,0.0,300.0,551.0,0.0
1.0,47.25,0.75,0.0,0.0,8.0,1.0,2.75,0.0,0.0,1.0,1.0,0.0,333.0,892.0,0.0
0.0,28.25,5.039999961853027,1.0,1.0,0.0,2.0,1.5,0.0,0.0,8.0,0.0,0.0,144.0,7.0,0.0
1.0,46.08000183105469,3.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,8.0,0.0,0.0,396.0,4159.0,0.0
1.0,26.920000076293945,13.5,0.0,0.0,8.0,1.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,5000.0,0.0
0.0,20.420000076293945,7.0,0.0,0.0,0.0,0.0,1.625,0.0,0.0,3.0,1.0,0.0,200.0,1391.0,0.0
1.0,18.07999992370605,0.375,2.0,2.0,2.0,7.0,10.0,1.0,1.0,0.0,0.0,2.0,300.0,0.0,0.0
1.0,22.5,8.460000038146973,1.0,1.0,10.0,0.0,2.4600000381469727,1.0,1.0,0.0,1.0,0.0,164.0,0.0,0.0
0.0,20.420000076293945,1.8350000381469729,0.0,0.0,0.0,0.0,2.25,0.0,0.0,1.0,1.0,0.0,100.0,150.0,0.0
0.0,41.5,1.5399999618530271,0.0,0.0,3.0,2.0,3.5,1.0,1.0,0.0,1.0,0.0,216.0,0.0,0.0
0.0,48.75,8.5,0.0,0.0,0.0,1.0,12.5,0.0,0.0,9.0,1.0,0.0,181.0,1655.0,0.0
0.0,19.670000076293945,0.375,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,80.0,0.0,0.0
0.0,33.58000183105469,2.75,0.0,0.0,6.0,0.0,4.25,0.0,0.0,6.0,1.0,0.0,204.0,0.0,0.0
0.4563045470947841,25.223514627190205,6.4174465987002245,0.0,0.0,4.737827282568705,0.0,6.211042122528705,0.0,0.0,2.8252181883791363,0.0,0.0,120.0,0.0,0.0
1.0,64.80593966321683,13.838079339356527,0.0,0.0,12.987625474901872,6.913378324313106,0.0092808938235957,0.0,0.0,10.913378324313106,0.0123745250981277,0.0,0.0,1402.2645380929573,0.0
0.9442607122388011,36.013934821940296,1.2229571510447954,0.0,0.0,0.0,0.1114785755223977,2.0278696438805994,0.0,0.0,10.721303561194006,1.0,0.0,0.0,451.0392033892533,0.0
0.0,37.482084317826015,5.615885551307801,0.0,0.0,7.536457794768799,0.3841144486921996,3.6753507028843897,0.0,0.0,5.384114448692199,0.0,0.0,66.51563954124245,1059.7408984768567,0.0
0.0,35.2981100840362,8.594585801119042,0.1511520196425638,0.1511520196425638,9.395391921429743,0.3023040392851277,2.12211995089359,0.1511520196425638,0.1511520196425638,5.093087882144617,0.8488479803574361,0.3023040392851277,516.9769596071487,166.52535616970005,0.0
1.0,33.66999816894531,0.375,0.0,0.0,2.0,0.0,0.375,1.0,1.0,0.0,1.0,0.0,300.0,44.0,0.0
0.0,25.170000076293945,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
1.0,57.08000183105469,19.5,0.0,0.0,0.0,0.0,5.5,0.0,0.0,7.0,1.0,0.0,0.0,3000.0,0.0
0.0,45.0,8.5,0.0,0.0,2.0,1.0,14.0,0.0,0.0,1.0,0.0,0.0,88.0,2000.0,0.0
0.0,17.5,22.0,2.0,2.0,13.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,450.0,100000.0,0.0
0.0,39.0,5.0,0.0,0.0,2.0,0.0,3.5,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
